system	x	y	x_name	y_name	edge_type	x_number	y_number	x_id	y_id	n_x	sh_x	median_x	q90_x	frac>0_x	variance_x	std_x	n_y	sh_y	median_y	q90_y	frac>0_y	variance_y	std_y	abs_delta	delta	cohens_d	system_name	pct_change	abs_pct_change
Epithelial_cells	Ep_M5	Ep_M9	Branchial arch epithelium	Dental epithelial cells	Developmental progression	86	90	40	71	41134	-0.0753203284187206	-0.228240222930908	0.526176622390747	0.288180094325862	0.158794533897416	0.398490318448788	9903	0.240852782497251	0.204601368904114	0.89784108289083	0.588811471271332	0.2525359921537	0.502529593311379	0.316173110915971	0.316173110915971	0.697179261117553	Epithelial_cells	NA	NA
Epithelial_cells	Ep_M5	Ep_M26	Branchial arch epithelium	Tooth junctional epithelium	Developmental progression	86	83	40	253	41134	-0.0753203284187206	-0.228240222930908	0.526176622390747	0.288180094325862	0.158794533897416	0.398490318448788	2918	-0.265336945072167	-0.282428016662598	-0.1130912733078	0.0421521590130226	0.029692587748759	0.172315372932188	0.190016616653446	-0.190016616653446	-0.61896449474891	Epithelial_cells	NA	NA
Epithelial_cells	Ep_M21	Ep_M20	Placodal area	Pituitary/Pineal gland progenitors	Developmental progression	78	77	200	199	60938	0.057258031108542	-0.113284413019816	0.749853397051493	0.44981784764843	0.251189274055964	0.501187863037368	2797	0.120383613702012	0.0458488210042318	0.756826940536499	0.524490525563103	0.217563270607051	0.466436780932906	0.0631255825934702	0.0631255825934702	0.130391288800678	Epithelial_cells	NA	NA
Epithelial_cells	Ep_M14	Ep_M13	Olfactory epithelial cells	Olfactory bulb cells	Developmental progression	70	69	177	175	33331	-0.228698686726453	-0.319329109191895	0.189010623296102	0.170711949836488	0.0821107547100559	0.286549742121775	5888	-0.271035894687436	-0.315253419876099	-0.0295081334114073	0.092391304347826	0.0445312522543692	0.211024293043169	0.0423372079609833	-0.0423372079609833	-0.168247383710298	Epithelial_cells	NA	NA
Epithelial_cells	Ep_M21	Ep_M16	Placodal area	Otic epithelial cells	Developmental progression	78	72	200	184	60938	0.057258031108542	-0.113284413019816	0.749853397051493	0.44981784764843	0.251189274055964	0.501187863037368	29337	-0.161797323354236	-0.284695587158203	0.339421065012614	0.261478678801513	0.114800245516958	0.338821849231949	0.219055354462778	-0.219055354462778	-0.512076147097432	Epithelial_cells	NA	NA
Epithelial_cells	Ep_M10	Ep_M7	Granular keratinocytes	Conjunctival goblet cells	Developmental progression	66	88	105	59	41185	-0.198850462485564	-0.276580295562744	0.192044271151225	0.15719315284691	0.0786078978965989	0.280371000455823	1244	-0.236675510387009	-0.271836671829224	-0.0645104799270629	0.0691318327974276	0.047022924490106	0.216847698835164	0.0378250479014454	-0.0378250479014454	-0.150919856353944	Epithelial_cells	NA	NA
Epithelial_cells	Ep_M10	Ep_M4	Granular keratinocytes	Bladder urothelial cells	Developmental progression	66	85	105	34	41185	-0.198850462485564	-0.276580295562744	0.192044271151225	0.15719315284691	0.0786078978965989	0.280371000455823	1313	-0.239043587921355	-0.281056499481201	-0.0297877359390258	0.0906321401370906	0.0584585843530812	0.241782100977474	0.0401931254357913	-0.0401931254357913	-0.153532790284632	Epithelial_cells	NA	NA
Epithelial_cells	Ep_M10	Ep_M8	Granular keratinocytes	Corneal epithelial cells	Developmental progression	66	89	105	62	41185	-0.198850462485564	-0.276580295562744	0.192044271151225	0.15719315284691	0.0786078978965989	0.280371000455823	1078	-0.186413643679725	-0.208015785217285	-0.0490820293426513	0.0714285714285714	0.0332632362612454	0.182382116067463	0.0124368188058388	0.0124368188058388	0.0525854124211405	Epithelial_cells	NA	NA
Epithelial_cells	Ep_M21	Ep_M25	Placodal area	Thyroid gland cells	Developmental progression	78	82	200	252	60938	0.057258031108542	-0.113284413019816	0.749853397051493	0.44981784764843	0.251189274055964	0.501187863037368	1578	-0.143183495213223	-0.23546046257019	0.317745637098948	0.204055766793409	0.0912681161563203	0.302106133927003	0.200441526321765	-0.200441526321765	-0.484394750149186	Epithelial_cells	NA	NA
Epithelial_cells	Ep_M21	Ep_M24	Placodal area	Thymic epithelial cells	Developmental progression	78	81	200	251	60938	0.057258031108542	-0.113284413019816	0.749853397051493	0.44981784764843	0.251189274055964	0.501187863037368	1937	-0.168800586695475	-0.254953746795654	0.297423350652059	0.200309757356737	0.0861213156162461	0.293464334487593	0.226058617804017	-0.226058617804017	-0.550454058051997	Epithelial_cells	NA	NA
Epithelial_cells	Ep_M21	Ep_M17	Placodal area	Parathyroid epithelial cells	Developmental progression	78	73	200	191	60938	0.057258031108542	-0.113284413019816	0.749853397051493	0.44981784764843	0.251189274055964	0.501187863037368	433	-0.0317064692296827	-0.186215305328369	0.541482851664225	0.341801385681293	0.147786585745169	0.384430209199496	0.0889645003382247	-0.0889645003382247	-0.199185826532565	Epithelial_cells	NA	NA
Epithelial_cells	Ep_M24	Ep_M5	Thymic epithelial cells	Branchial arch epithelium	Developmental progression	81	86	251	40	1937	-0.168800586695475	-0.254953746795654	0.297423350652059	0.200309757356737	0.0861213156162461	0.293464334487593	41134	-0.0753203284187206	-0.228240222930908	0.526176622390747	0.288180094325862	0.158794533897416	0.398490318448788	0.0934802582767543	0.0934802582767543	0.267132332313712	Epithelial_cells	NA	NA
Epithelial_cells	Ep_M16	Ep_M6	Otic epithelial cells	Cochlear hair cells	Developmental progression	72	87	184	54	29337	-0.161797323354236	-0.284695587158203	0.339421065012614	0.261478678801513	0.114800245516958	0.338821849231949	574	-0.246975577092198	-0.296000480651855	-0.0164473214944202	0.0905923344947735	0.0330747333215945	0.181864601617782	0.0851782537379619	-0.0851782537379619	-0.313253824754668	Epithelial_cells	NA	NA
Epithelial_cells	Ep_M21	Ep_M12	Placodal area	Nonsensory cochlear epithelium	Developmental progression	78	68	200	173	60938	0.057258031108542	-0.113284413019816	0.749853397051493	0.44981784764843	0.251189274055964	0.501187863037368	51	-0.213504126399171	-0.292253189086914	0.0824735927581787	0.117647058823529	0.0475586359037076	0.218079425677223	0.270762157507713	-0.270762157507713	-0.700568370950701	Epithelial_cells	NA	NA
Epithelial_cells	Ep_M5	Ep_M17	Branchial arch epithelium	Parathyroid epithelial cells	Developmental progression	86	73	40	191	41134	-0.0753203284187206	-0.228240222930908	0.526176622390747	0.288180094325862	0.158794533897416	0.398490318448788	433	-0.0317064692296827	-0.186215305328369	0.541482851664225	0.341801385681293	0.147786585745169	0.384430209199496	0.0436138591890379	0.0436138591890379	0.111395285768138	Epithelial_cells	NA	NA
Epithelial_cells	Ep_M15	Ep_M11	Olfactory pit cells	Lens epithelial cells	Developmental progression	71	67	178	129	2081	-0.0854449206935315	-0.250963172912598	0.437389430999756	0.361364728495915	0.152735741954044	0.390814203879598	1605	-0.134839303058008	-0.204690856933594	0.262644294420878	0.223052959501558	0.070463551131961	0.265449714883932	0.0493943823644767	-0.0493943823644767	-0.14785845019712	Epithelial_cells	NA	NA
Epithelial_cells	Ep_M20	Ep_M18	Pituitary/Pineal gland progenitors	Pineal gland	Developmental progression	77	74	199	197	2797	0.120383613702012	0.0458488210042318	0.756826940536499	0.524490525563103	0.217563270607051	0.466436780932906	540	-0.205692828958417	-0.244826068878174	-0.0550700683593749	0.0777777777777777	0.0387631207319198	0.196883520722075	0.326076442660429	-0.326076442660429	-0.910830910220934	Epithelial_cells	NA	NA
Eye	Ey_M7	Ey_M10	Eye field	Naive retinal progenitor cells	Developmental progression	106	92	90	163	43440	-0.0440680175168317	-0.207350978851318	0.572602694193522	0.367564456721915	0.187734886929288	0.43328384106644	52693	0.206525927422506	-0.0772586059570312	0.980270561218262	0.484713339532765	0.299595154640385	0.547352861178587	0.250593944939337	0.250593944939337	0.507661207743099	Eye	NA	NA
Eye	Ey_M10	Ey_M16	Naive retinal progenitor cells	Retinal progenitor cells	Developmental progression	92	98	163	218	52693	0.206525927422506	-0.0772586059570312	0.980270561218262	0.484713339532765	0.299595154640385	0.547352861178587	10201	-0.0902335611835038	-0.21087412516276	0.46295728524526	0.217331634153514	0.120536753946602	0.347184034694285	0.296759488606009	-0.296759488606009	-0.647480626599716	Eye	NA	NA
Eye	Ey_M7	Ey_M16	Eye field	Retinal progenitor cells	Developmental progression	106	98	90	218	43440	-0.0440680175168317	-0.207350978851318	0.572602694193522	0.367564456721915	0.187734886929288	0.43328384106644	10201	-0.0902335611835038	-0.21087412516276	0.46295728524526	0.217331634153514	0.120536753946602	0.347184034694285	0.046165543666672	-0.046165543666672	-0.117588855984207	Eye	NA	NA
Eye	Ey_M16	Ey_M2	Retinal progenitor cells	Amacrine/Horizontal precursor cells	Developmental progression	98	101	218	17	10201	-0.0902335611835038	-0.21087412516276	0.46295728524526	0.217331634153514	0.120536753946602	0.347184034694285	5154	-0.145270168416606	-0.192854906717936	0.0267738444010414	0.102056655025223	0.0459208548224924	0.214291518316737	0.055036607233102	-0.055036607233102	-0.19077208478412	Eye	NA	NA
Eye	Ey_M16	Ey_M3	Retinal progenitor cells	Bipolar precursor cells	Developmental progression	98	102	218	33	10201	-0.0902335611835038	-0.21087412516276	0.46295728524526	0.217331634153514	0.120536753946602	0.347184034694285	3414	-0.194665496904294	-0.26311653137207	0.182796777089437	0.141183362624487	0.0637716573719502	0.252530507804404	0.104431935720791	-0.104431935720791	-0.344013707752084	Eye	NA	NA
Eye	Ey_M7	Ey_M11	Eye field	Optic stalk	Developmental progression	106	93	90	182	43440	-0.0440680175168317	-0.207350978851318	0.572602694193522	0.367564456721915	0.187734886929288	0.43328384106644	3457	0.0420554981258356	-0.0396377372741699	0.597299731572469	0.482210008678044	0.17041260583275	0.412810617393436	0.0861235156426673	0.0861235156426673	0.203519388958734	Eye	NA	NA
Eye	Ey_M7	Ey_M5	Eye field	Ciliary margin cells	Developmental progression	106	104	90	52	43440	-0.0440680175168317	-0.207350978851318	0.572602694193522	0.367564456721915	0.187734886929288	0.43328384106644	725	-0.130966181197112	-0.246876475016276	0.325713298797607	0.24551724137931	0.110806461807935	0.332876045710615	0.0868981636802798	-0.0868981636802798	-0.224917553895131	Eye	NA	NA
Eye	Ey_M11	Ey_M18	Optic stalk	Suprachiasmatic nucleus	Developmental progression	93	100	182	244	3457	0.0420554981258356	-0.0396377372741699	0.597299731572469	0.482210008678044	0.17041260583275	0.412810617393436	6017	0.0392232050657153	-0.166228332519531	0.686154419581095	0.340368954628552	0.197179397966336	0.444048868894332	0.0028322930601203	-0.0028322930601203	-0.006606480511913	Eye	NA	NA
Eye	Ey_M12	Ey_M6	Photoreceptor precursor cells	Cone precursor cells	Developmental progression	94	105	196	58	4703	-0.131390885178292	-0.187611427307129	0.0876645520528159	0.105251966829683	0.0551588258046643	0.234859161636638	5744	-0.15376634358329	-0.215473709106445	0.188121183395386	0.120299442896936	0.0589888259508612	0.24287615352451	0.0223754584049976	-0.0223754584049976	-0.0936598479658484	Eye	NA	NA
Eye	Ey_M10	Ey_M5	Naive retinal progenitor cells	Ciliary margin cells	Developmental progression	92	104	163	52	52693	0.206525927422506	-0.0772586059570312	0.980270561218262	0.484713339532765	0.299595154640385	0.547352861178587	725	-0.130966181197112	-0.246876475016276	0.325713298797607	0.24551724137931	0.110806461807935	0.332876045710615	0.337492108619617	-0.337492108619617	-0.745030562971527	Eye	NA	NA
Eye	Ey_M12	Ey_M17	Photoreceptor precursor cells	Rod precursor cells	Developmental progression	94	99	196	219	4703	-0.131390885178292	-0.187611427307129	0.0876645520528159	0.105251966829683	0.0551588258046643	0.234859161636638	2743	-0.117453597261805	-0.172518208821615	-0.0372032807668047	0.0962449872402479	0.0522689913163901	0.228624126715424	0.0139372879164875	0.0139372879164875	0.0601360494048118	Eye	NA	NA
Eye	Ey_M2	Ey_M1	Amacrine/Horizontal precursor cells	Amacrine cells	Developmental progression	101	91	17	16	5154	-0.145270168416606	-0.192854906717936	0.0267738444010414	0.102056655025223	0.0459208548224924	0.214291518316737	10061	-0.173673382223519	-0.212152938842773	-0.0621114222208658	0.0843852499751515	0.035226062357737	0.187686073957918	0.0284032138069134	-0.0284032138069134	-0.141008881634242	Eye	NA	NA
Eye	Ey_M16	Ey_M12	Retinal progenitor cells	Photoreceptor precursor cells	Developmental progression	98	94	218	196	10201	-0.0902335611835038	-0.21087412516276	0.46295728524526	0.217331634153514	0.120536753946602	0.347184034694285	4703	-0.131390885178292	-0.187611427307129	0.0876645520528159	0.105251966829683	0.0551588258046643	0.234859161636638	0.0411573239947882	-0.0411573239947882	-0.138861454444236	Eye	NA	NA
Eye	Ey_M5	Ey_M9	Ciliary margin cells	Iris pigment epithelium	Developmental progression	104	108	52	126	725	-0.130966181197112	-0.246876475016276	0.325713298797607	0.24551724137931	0.110806461807935	0.332876045710615	592	-0.130661801395115	-0.237406387329101	0.30489334710439	0.248310810810811	0.0937417238813198	0.306172702704405	0.0003043798019961	0.0003043798019961	0.0009517721927032	Eye	NA	NA
Eye	Ey_M16	Ey_M14	Retinal progenitor cells	Retinal ganglion cells	Developmental progression	98	96	218	216	10201	-0.0902335611835038	-0.21087412516276	0.46295728524526	0.217331634153514	0.120536753946602	0.347184034694285	11197	-0.234392353576923	-0.287679850260417	0.014295164744059	0.106099848173618	0.0356394674544005	0.188784182214508	0.144158792393419	-0.144158792393419	-0.515879984222265	Eye	NA	NA
Eye	Ey_M7	Ey_M15	Eye field	Retinal pigment cells	Developmental progression	106	97	90	217	43440	-0.0440680175168317	-0.207350978851318	0.572602694193522	0.367564456721915	0.187734886929288	0.43328384106644	3242	-0.0829485150906325	-0.235607986450195	0.470665766080221	0.304750154225786	0.142142500457095	0.37701790469034	0.0388804975738008	-0.0388804975738008	-0.0957349553027604	Eye	NA	NA
Eye	Ey_M2	Ey_M8	Amacrine/Horizontal precursor cells	Horizontal cells	Developmental progression	101	107	17	116	5154	-0.145270168416606	-0.192854906717936	0.0267738444010414	0.102056655025223	0.0459208548224924	0.214291518316737	910	-0.180700382622607	-0.246220270792643	0.134665860970815	0.146153846153846	0.0462394161085072	0.215033523220235	0.0354302142060011	-0.0354302142060011	-0.165050522855776	Eye	NA	NA
Eye	Ey_M16	Ey_M6	Retinal progenitor cells	Cone precursor cells	Developmental progression	98	105	218	58	10201	-0.0902335611835038	-0.21087412516276	0.46295728524526	0.217331634153514	0.120536753946602	0.347184034694285	5744	-0.15376634358329	-0.215473709106445	0.188121183395386	0.120299442896936	0.0589888259508612	0.24287615352451	0.0635327823997859	-0.0635327823997859	-0.212055579684427	Eye	NA	NA
Eye	Ey_M1	Ey_M4	Amacrine cells	Cholinergic amacrine cells	Developmental progression	91	103	16	48	10061	-0.173673382223519	-0.212152938842773	-0.0621114222208658	0.0843852499751515	0.035226062357737	0.187686073957918	1426	-0.161820220785645	-0.234709943135579	0.188772870699565	0.171809256661992	0.0490542744545442	0.221481995779667	0.0118531614378744	0.0118531614378744	0.0577412346620575	Eye	NA	NA
Eye	Ey_M14	Ey_M13	Retinal ganglion cells	PV-containing retinal ganglion cells	Developmental progression	96	95	216	187	11197	-0.234392353576923	-0.287679850260417	0.014295164744059	0.106099848173618	0.0356394674544005	0.188784182214508	1133	-0.274680210882581	-0.324111811319987	-0.0266392358144121	0.0838481906443071	0.0310481127351914	0.176204746630706	0.0402878573056587	-0.0402878573056587	-0.220631078813748	Eye	NA	NA
Gut	G_M8	G_M14	Gut	Midgut/Hindgut epithelial cells	Developmental progression	123	114	108	150	21287	0.379018408526469	0.411859814325968	0.905941935857137	0.720063888758397	0.183334292154653	0.428175538949452	47855	-0.0781814835456846	-0.142854894002279	0.228388376871745	0.170473304774841	0.0408777364793705	0.202182433656761	0.457199892072153	-0.457199892072153	-1.36549986950981	Gut	NA	NA
Gut	G_M13	G_M4	Lung progenitor cells	Alveolar Type 2 cells	Developmental progression	113	119	135	15	28988	0.190756519697656	0.17748771905899	0.66360733350118	0.557886021802125	0.128040107938009	0.357826924557123	21443	-0.0372506995427487	-0.103145440419515	0.301308008511861	0.118593480389871	0.051823809621697	0.227648434261466	0.228007219240405	-0.228007219240405	-0.760311521384277	Gut	NA	NA
Gut	G_M13	G_M3	Lung progenitor cells	Alveolar Type 1 cells	Developmental progression	113	118	135	14	28988	0.190756519697656	0.17748771905899	0.66360733350118	0.557886021802125	0.128040107938009	0.357826924557123	14321	0.0117099682790253	-0.107185668945313	0.496152318318685	0.245443753927798	0.0775939410472694	0.278556890145028	0.179046551418631	-0.179046551418631	-0.558384616435332	Gut	NA	NA
Gut	G_M8	G_M9	Gut	Hepatocytes	Developmental progression	123	124	108	114	21287	0.379018408526469	0.411859814325968	0.905941935857137	0.720063888758397	0.183334292154653	0.428175538949452	289569	-0.0261198686920464	-0.1155482228597	0.348914116223653	0.239210688989498	0.0547823632348763	0.234056324919615	0.405138277218515	-0.405138277218515	-1.17414947416251	Gut	NA	NA
Gut	G_M13	G_M1	Lung progenitor cells	Airway club cells	Developmental progression	113	109	135	10	28988	0.190756519697656	0.17748771905899	0.66360733350118	0.557886021802125	0.128040107938009	0.357826924557123	6264	-0.0206493336880851	-0.11267011642456	0.421764283816019	0.18374840357599	0.0655397734472827	0.256007369908139	0.211405853385741	-0.211405853385741	-0.679519456006458	Gut	NA	NA
Gut	G_M8	G_M13	Gut	Lung progenitor cells	Developmental progression	123	113	108	135	21287	0.379018408526469	0.411859814325968	0.905941935857137	0.720063888758397	0.183334292154653	0.428175538949452	28988	0.190756519697656	0.17748771905899	0.66360733350118	0.557886021802125	0.128040107938009	0.357826924557123	0.188261888828812	-0.188261888828812	-0.477129157871475	Gut	NA	NA
Gut	G_M8	G_M7	Gut	Foregut epithelial cells	Developmental progression	123	122	108	97	21287	0.379018408526469	0.411859814325968	0.905941935857137	0.720063888758397	0.183334292154653	0.428175538949452	6962	-0.0524685263908835	-0.14879415512085	0.359462156613668	0.227808101120368	0.0625815925115927	0.250163131799218	0.431486934917352	-0.431486934917352	-1.23052192660928	Gut	NA	NA
Gut	G_M14	G_M11	Midgut/Hindgut epithelial cells	Intestinal goblet cells	Developmental progression	114	111	150	125	47855	-0.0781814835456846	-0.142854894002279	0.228388376871745	0.170473304774841	0.0408777364793705	0.202182433656761	1745	-0.0847862749814759	-0.138776423136393	0.183796671867371	0.144412607449857	0.0375042389607728	0.193660111950739	0.0066047914357912	-0.0066047914357912	-0.0333630697659117	Gut	NA	NA
Gut	G_M9	G_M5	Hepatocytes	Biliary epithelial cells	Developmental progression	124	120	114	32	289569	-0.0261198686920464	-0.1155482228597	0.348914116223653	0.239210688989498	0.0547823632348763	0.234056324919615	1742	-0.0180251066973507	-0.127346407572428	0.396902173519135	0.271526980482204	0.0713944094111204	0.267197322986441	0.0080947619946957	0.0080947619946957	0.0322277046129274	Gut	NA	NA
Gut	G_M3	G_M12	Alveolar Type 1 cells	Lung cells (Eln+)	Developmental progression	118	112	14	133	14321	0.0117099682790253	-0.107185668945313	0.496152318318685	0.245443753927798	0.0775939410472694	0.278556890145028	5308	0.10151414866275	-0.100197766621908	0.674772535006205	0.399208741522231	0.146461684964069	0.382703129023096	0.0898041803837243	0.0898041803837243	0.268308001631405	Gut	NA	NA
Gut	G_M1	G_M2	Airway club cells	Airway goblet cells	Developmental progression	109	117	10	11	6264	-0.0206493336880851	-0.11267011642456	0.421764283816019	0.18374840357599	0.0655397734472827	0.256007369908139	408	-0.0712478585356201	-0.143702608744303	0.274385317802429	0.174019607843137	0.0438057542851647	0.209298242432097	0.050598524847535	-0.050598524847535	-0.21639755072054	Gut	NA	NA
Gut	G_M8	G_M15	Gut	Pancreatic acinar cells	Developmental progression	123	115	108	188	21287	0.379018408526469	0.411859814325968	0.905941935857137	0.720063888758397	0.183334292154653	0.428175538949452	3747	0.018632283508539	-0.127350184122721	0.477739763259888	0.348278622898319	0.0908625648633029	0.301434179985122	0.36038612501793	-0.36038612501793	-0.973311430643829	Gut	NA	NA
Gut	G_M8	G_M5	Gut	Biliary epithelial cells	Developmental progression	123	120	108	32	21287	0.379018408526469	0.411859814325968	0.905941935857137	0.720063888758397	0.183334292154653	0.428175538949452	1742	-0.0180251066973507	-0.127346407572428	0.396902173519135	0.271526980482204	0.0713944094111204	0.267197322986441	0.397043515223819	-0.397043515223819	-1.11253623344844	Gut	NA	NA
Gut	G_M13	G_M2	Lung progenitor cells	Airway goblet cells	Developmental progression	113	117	135	11	28988	0.190756519697656	0.17748771905899	0.66360733350118	0.557886021802125	0.128040107938009	0.357826924557123	408	-0.0712478585356201	-0.143702608744303	0.274385317802429	0.174019607843137	0.0438057542851647	0.209298242432097	0.262004378233276	-0.262004378233276	-0.893828106093976	Gut	NA	NA
Gut	G_M8	G_M16	Gut	Pancreatic islets	Developmental progression	123	116	108	189	21287	0.379018408526469	0.411859814325968	0.905941935857137	0.720063888758397	0.183334292154653	0.428175538949452	1323	-0.0188888893087795	-0.12709851582845	0.393159818013509	0.26832955404384	0.0623164255065071	0.2496325810196	0.397907297835248	-0.397907297835248	-1.1353712260728	Gut	NA	NA
Gut	G_M14	G_M10	Midgut/Hindgut epithelial cells	Intestinal enteroendocrine cells	Developmental progression	114	110	150	124	47855	-0.0781814835456846	-0.142854894002279	0.228388376871745	0.170473304774841	0.0408777364793705	0.202182433656761	536	-0.0755823789796426	-0.137037143707275	0.208279814720154	0.152985074626866	0.0436401179658877	0.208902173195704	0.002599104566042	0.002599104566042	0.0126434186400159	Gut	NA	NA
Mesoderm	M_M18	M_M10	Sclerotome	Fibroblasts	Developmental progression	273	265	221	92	476671	0.083815599606748	-0.119700118700663	0.865479558308919	0.459092329929868	0.307353604140829	0.554394808905016	648059	-0.0895595056723635	-0.256236139933268	0.532016396840414	0.249151697607779	0.201165099787086	0.44851432506341	0.173375105279111	-0.173375105279111	-0.3438335647724	Mesoderm	NA	NA
Mesoderm	M_M18	M_M8	Sclerotome	Early chondrocytes	Developmental progression	273	280	221	80	476671	0.083815599606748	-0.119700118700663	0.865479558308919	0.459092329929868	0.307353604140829	0.554394808905016	144311	0.163162207001696	0.0218922742207844	0.946596609751384	0.507099250923353	0.323748385566343	0.568988915152433	0.0793466073949479	0.0793466073949479	0.141251668198188	Mesoderm	NA	NA
Mesoderm	M_M18	M_M4	Sclerotome	Chondrocytes (Atp1a2+)	Developmental progression	273	276	221	49	476671	0.083815599606748	-0.119700118700663	0.865479558308919	0.459092329929868	0.307353604140829	0.554394808905016	118412	-0.0408802135528032	-0.231036840279897	0.596861160278321	0.348148836266595	0.200241652814046	0.447483689997798	0.124695813159551	-0.124695813159551	-0.247518743565993	Mesoderm	NA	NA
Mesoderm	M_M12	M_M14	Muscle progenitor cells	Myoblasts	Developmental progression	267	269	155	159	27017	-0.0591014316161688	-0.265412673950195	0.587285605112712	0.362512492134582	0.20630027041252	0.454202895645239	185751	-0.230280023618714	-0.324476114908854	0.208782002131144	0.162841653611555	0.0962755930087568	0.310283085276586	0.171178592002546	-0.171178592002546	-0.440095884216979	Mesoderm	NA	NA
Mesoderm	M_M10	M_M17	Fibroblasts	Pre-osteoblasts (Sp7+)	Developmental progression	265	272	92	206	648059	-0.0895595056723635	-0.256236139933268	0.532016396840414	0.249151697607779	0.201165099787086	0.44851432506341	135893	0.193468146072951	-0.0247311846415201	1.00183889516195	0.489804478523544	0.350727617877138	0.592222608380614	0.283027651745315	0.283027651745315	0.538786287599655	Mesoderm	NA	NA
Mesoderm	M_M2	M_M3	Adipocyte progenitor cells	Brown adipocyte cells	Developmental progression	274	275	7	41	19823	-0.301890285024949	-0.359745737711589	-0.0082663167317708	0.097159864803511	0.0502440581333448	0.224151863997034	80279	-0.24690066560576	-0.272902526855469	-0.120603815714518	0.0559299443191868	0.0276823865925425	0.166380247002289	0.0549896194191883	0.0549896194191883	0.278582146572995	Mesoderm	NA	NA
Mesoderm	M_M9	M_M8	Facial mesenchyme	Early chondrocytes	Developmental progression	281	280	91	80	382752	-0.0252228881155952	-0.233368377685547	0.629477733929952	0.378524475378313	0.219719396298124	0.468742355989006	144311	0.163162207001696	0.0218922742207844	0.946596609751384	0.507099250923353	0.323748385566343	0.568988915152433	0.188385095117291	0.188385095117291	0.361388755126141	Mesoderm	NA	NA
Mesoderm	M_M7	M_M12	Dermomyotome	Muscle progenitor cells	Developmental progression	279	267	73	155	131048	-0.0803761205517386	-0.251973470052083	0.504697370847066	0.353717721750809	0.176044220120034	0.419576238745754	27017	-0.0591014316161688	-0.265412673950195	0.587285605112712	0.362512492134582	0.20630027041252	0.454202895645239	0.0212746889355697	0.0212746889355697	0.0486576128327181	Mesoderm	NA	NA
Mesoderm	M_M14	M_M16	Myoblasts	Myotubes	Developmental progression	269	271	159	161	185751	-0.230280023618714	-0.324476114908854	0.208782002131144	0.162841653611555	0.0962755930087568	0.310283085276586	43267	-0.190594085000452	-0.226617659727732	-0.015420030593872	0.0966556498023898	0.0551729247223157	0.234889175404734	0.0396859386182625	0.0396859386182625	0.14421789110632	Mesoderm	NA	NA
Mesoderm	M_M7	M_M6	Dermomyotome	Dermatome	Developmental progression	279	278	73	72	131048	-0.0803761205517386	-0.251973470052083	0.504697370847066	0.353717721750809	0.176044220120034	0.419576238745754	198888	0.075558483087522	-0.232941080729167	1.01394180806478	0.370057519810144	0.414187207280428	0.643573777651349	0.155934603639261	0.155934603639261	0.287042585641244	Mesoderm	NA	NA
Mesoderm	M_M2	M_M1	Adipocyte progenitor cells	Adipocyte cells (Cyp2e1+)	Developmental progression	274	264	7	6	19823	-0.301890285024949	-0.359745737711589	-0.0082663167317708	0.097159864803511	0.0502440581333448	0.224151863997034	14376	-0.22429185143452	-0.260529022216797	-0.077001183827718	0.0823594880356149	0.0404470099886063	0.20111442014089	0.0775984335904284	0.0775984335904284	0.364406146795635	Mesoderm	NA	NA
Mesoderm	M_M11	M_M7	Mesodermal progenitors (Tbx6+)	Dermomyotome	Developmental progression	266	279	142	73	50325	-0.0245923028788872	-0.0914763943354288	0.496302284240723	0.438072528564332	0.145431317034356	0.381354581766571	131048	-0.0803761205517386	-0.251973470052083	0.504697370847066	0.353717721750809	0.176044220120034	0.419576238745754	0.0557838176728514	-0.0557838176728514	-0.139139124145638	Mesoderm	NA	NA
Mesoderm	M_M7	M_M14	Dermomyotome	Myoblasts	Developmental progression	279	269	73	159	131048	-0.0803761205517386	-0.251973470052083	0.504697370847066	0.353717721750809	0.176044220120034	0.419576238745754	185751	-0.230280023618714	-0.324476114908854	0.208782002131144	0.162841653611555	0.0962755930087568	0.310283085276586	0.149903903066976	-0.149903903066976	-0.406245270919586	Mesoderm	NA	NA
Mesoderm	M_M4	M_M5	Chondrocytes (Atp1a2+)	Chondrocytes (Otor+)	Developmental progression	276	277	49	50	118412	-0.0408802135528032	-0.231036840279897	0.596861160278321	0.348148836266595	0.200241652814046	0.447483689997798	12063	-0.150745144491879	-0.263821436564128	0.346869671503703	0.185111497968996	0.131538716111766	0.362682665855105	0.109864930939076	-0.109864930939076	-0.269742104822335	Mesoderm	NA	NA
Mesoderm	M_M9	M_M17	Facial mesenchyme	Pre-osteoblasts (Sp7+)	Developmental progression	281	272	91	206	382752	-0.0252228881155952	-0.233368377685547	0.629477733929952	0.378524475378313	0.219719396298124	0.468742355989006	135893	0.193468146072951	-0.0247311846415201	1.00183889516195	0.489804478523544	0.350727617877138	0.592222608380614	0.218691034188547	0.218691034188547	0.409485304515565	Mesoderm	NA	NA
Mesoderm	M_M13	M_M15	Muscle progenitor cells (Prdm1+)	Myofibroblasts	Developmental progression	268	270	156	160	5017	-0.131721525906043	-0.256139833927155	0.30913356145223	0.293801076340443	0.0950168246791946	0.308247992173825	43951	-0.276627194342971	-0.32173698425293	-0.074644718170166	0.0696684944597392	0.0283991519241729	0.168520479242652	0.144905668436927	-0.144905668436927	-0.58333049435227	Mesoderm	NA	NA
