system,x,y,x_name,y_name,edge_type,sh_x,sh_y,abs_delta,delta,cohens_d,pct_change,abs_pct_change,sh_node_x,sh_node_y,frac>0_x,frac>0_y,n_x,n_y
Mesoderm,M_M10,M_M2,Fibroblasts,Adipocyte progenitor cells,Developmental progression,0.104950915147271,0.0552055848561182,0.049745,-0.049745,-0.3245,-47.4,47.4,0.104950915147271,0.0552055848561182,0.2902806688897152,0.2040054482167179,648059,19823
Mesoderm,M_M11,M_M9,Mesodermal progenitors (Tbx6+),Facial mesenchyme,Developmental progression,0.203653567390066,0.166692163688615,0.036961,-0.036961,-0.1869,-18.15,18.15,0.203653567390066,0.166692163688614,0.5902036761053154,0.4500773346710141,50325,382752
Epithelial_cells,Ep_M21,Ep_M14,Placodal area,Olfactory epithelial cells,Developmental progression,0.116338746850168,0.0292890835691831,0.08705,-0.08705,-0.7084,-74.82,74.82,0.116338746850168,0.0292890835691831,0.4584167514522957,0.1760823257628034,60938,33331
Epithelial_cells,Ep_M22,Ep_M3,Pre-epidermal keratinocytes,Basal keratinocytes,Developmental progression,0.068327674924098,0.166734129617341,0.098406,0.098406,0.6172,144.02,144.02,0.068327674924098,0.166734129617341,0.3177129770458558,0.5406053800214384,114402,19591
Epithelial_cells,Ep_M21,Ep_M5,Placodal area,Branchial arch epithelium,Developmental progression,0.116338746850168,0.0656113704261951,0.050727,-0.050727,-0.3629,-43.6,43.6,0.116338746850168,0.0656113704261951,0.4584167514522957,0.287183351971605,60938,41134
Epithelial_cells,Ep_M22,Ep_M10,Pre-epidermal keratinocytes,Granular keratinocytes,Developmental progression,0.068327674924098,0.0282803097136228,0.040047,-0.040047,-0.3844,-58.61,58.61,0.068327674924098,0.0282803097136228,0.3177129770458558,0.1569989073691878,114402,41185
Epithelial_cells,Ep_M21,Ep_M15,Placodal area,Olfactory pit cells,Developmental progression,0.116338746850168,0.0616816701372203,0.054657,-0.054657,-0.405,-46.98,46.98,0.116338746850168,0.0616816701372203,0.4584167514522957,0.3527150408457472,60938,2081
Epithelial_cells,Ep_M22,Ep_M2,Pre-epidermal keratinocytes,Apical ectodermal ridge,Developmental progression,0.068327674924098,0.0486001404247849,0.019728,-0.019728,-0.1765,-28.87,28.87,0.068327674924098,0.0486001404247849,0.3177129770458558,0.2581358609794629,114402,6330
Epithelial_cells,Ep_M20,Ep_M19,Pituitary/Pineal gland progenitors,Pituitary gland cells,Developmental progression,0.122428554403527,0.0420872504252842,0.080341,-0.080341,-0.6438,-65.62,65.62,0.122428554403528,0.0420872504252842,0.5205577404361816,0.2375100725221595,2797,4964
Epithelial_cells,Ep_M5,Ep_M9,Branchial arch epithelium,Dental epithelial cells,Developmental progression,0.0656113704261951,0.157606168725526,0.091995,0.091995,0.6446,140.21,140.21,0.0656113704261951,0.157606168725526,0.287183351971605,0.5870948197515904,41134,9903
Epithelial_cells,Ep_M5,Ep_M26,Branchial arch epithelium,Tooth junctional epithelium,Developmental progression,0.0656113704261951,0.0069894524407889,0.058622,-0.058622,-0.6507,-89.35,89.35,0.0656113704261951,0.0069894524407889,0.287183351971605,0.0448937628512679,41134,2918
Epithelial_cells,Ep_M21,Ep_M20,Placodal area,Pituitary/Pineal gland progenitors,Developmental progression,0.116338746850168,0.122428554403527,0.00609,0.00609,0.0396,5.23,5.23,0.116338746850168,0.122428554403528,0.4584167514522957,0.5205577404361816,60938,2797
Epithelial_cells,Ep_M14,Ep_M13,Olfactory epithelial cells,Olfactory bulb cells,Developmental progression,0.0292890835691831,0.0143109148550724,0.014978,-0.014978,-0.2276,-51.14,51.14,0.0292890835691831,0.0143109148550724,0.1760823257628034,0.0957880434782608,33331,5888
Epithelial_cells,Ep_M21,Ep_M16,Placodal area,Otic epithelial cells,Developmental progression,0.116338746850168,0.0504007605109967,0.065938,-0.065938,-0.5062,-56.68,56.68,0.116338746850168,0.0504007605109967,0.4584167514522957,0.2798513822135869,60938,29337
Epithelial_cells,Ep_M10,Ep_M7,Granular keratinocytes,Conjunctival goblet cells,Developmental progression,0.0282803097136228,0.0138035012504465,0.014477,-0.014477,-0.2138,-51.19,51.19,0.0282803097136228,0.0138035012504465,0.1569989073691878,0.0787781350482315,41185,1244
Epithelial_cells,Ep_M10,Ep_M4,Granular keratinocytes,Bladder urothelial cells,Developmental progression,0.0282803097136228,0.0172443936701362,0.011036,-0.011036,-0.1535,-39.02,39.02,0.0282803097136228,0.0172443936701362,0.1569989073691878,0.102056359482102,41185,1313
Epithelial_cells,Ep_M10,Ep_M8,Granular keratinocytes,Corneal epithelial cells,Developmental progression,0.0282803097136228,0.011776540919398,0.016504,-0.016504,-0.2499,-58.36,58.36,0.0282803097136228,0.011776540919398,0.1569989073691878,0.072356215213358,41185,1078
Epithelial_cells,Ep_M21,Ep_M25,Placodal area,Thyroid gland cells,Developmental progression,0.116338746850168,0.038178143923391,0.078161,-0.078161,-0.6176,-67.18,67.18,0.116338746850168,0.038178143923391,0.4584167514522957,0.1989860583016476,60938,1578
Epithelial_cells,Ep_M21,Ep_M24,Placodal area,Thymic epithelial cells,Developmental progression,0.116338746850168,0.0362581311306143,0.080081,-0.080081,-0.6398,-68.83,68.83,0.116338746850168,0.0362581311306143,0.4584167514522957,0.1961796592669075,60938,1937
Epithelial_cells,Ep_M21,Ep_M17,Placodal area,Parathyroid epithelial cells,Developmental progression,0.116338746850168,0.0772016936104696,0.039137,-0.039137,-0.2798,-33.64,33.64,0.116338746850168,0.0772016936104696,0.4584167514522957,0.348729792147806,60938,433
Epithelial_cells,Ep_M24,Ep_M5,Thymic epithelial cells,Branchial arch epithelium,Developmental progression,0.0362581311306143,0.0656113704261951,0.029353,0.029353,0.2801,80.96,80.96,0.0362581311306143,0.0656113704261951,0.1961796592669075,0.287183351971605,1937,41134
Epithelial_cells,Ep_M16,Ep_M6,Otic epithelial cells,Cochlear hair cells,Developmental progression,0.0504007605109967,0.0121587301587301,0.038242,-0.038242,-0.4993,-75.88,75.88,0.0504007605109967,0.0121587301587301,0.2798513822135869,0.0905923344947735,29337,574
Epithelial_cells,Ep_M21,Ep_M12,Placodal area,Nonsensory cochlear epithelium,Developmental progression,0.116338746850168,0.0216993464052287,0.094639,-0.094639,-0.7989,-81.35,81.35,0.116338746850168,0.0216993464052287,0.4584167514522957,0.1176470588235294,60938,51
Epithelial_cells,Ep_M5,Ep_M17,Branchial arch epithelium,Parathyroid epithelial cells,Developmental progression,0.0656113704261951,0.0772016936104696,0.01159,0.01159,0.095,17.67,17.67,0.0656113704261951,0.0772016936104696,0.287183351971605,0.348729792147806,41134,433
Epithelial_cells,Ep_M15,Ep_M11,Olfactory pit cells,Lens epithelial cells,Developmental progression,0.0616816701372203,0.0369815853236413,0.0247,-0.0247,-0.2541,-40.04,40.04,0.0616816701372203,0.0369815853236413,0.3527150408457472,0.2180685358255451,2081,1605
Epithelial_cells,Ep_M20,Ep_M18,Pituitary/Pineal gland progenitors,Pineal gland,Developmental progression,0.122428554403527,0.0127701646090534,0.109658,-0.109658,-0.9694,-89.57,89.57,0.122428554403528,0.0127701646090534,0.5205577404361816,0.0759259259259259,2797,540
Brain_spinal_cord,BS_M54,BS_M15,Telencephalon,Dorsal telencephalon,Developmental progression,0.109373441164647,0.0750209448616616,0.034352,-0.034352,-0.2132,-31.41,31.41,0.109373441164647,0.0750209448616616,0.302681867711874,0.2468816348195329,430409,30144
Brain_spinal_cord,BS_M20,BS_M34,Hindbrain,Floorplate and p3 domain,Developmental progression,0.194404347706721,0.257831102209815,0.063427,0.063427,0.2978,32.63,32.63,0.194404347706721,0.257831102209815,0.5204365471431395,0.6822546230440967,197367,44992
Brain_spinal_cord,BS_M25,BS_M23,Midbrain,Hypothalamus (Sim1+),Developmental progression,0.111195562915097,0.241549726438526,0.130354,0.130354,0.673,117.23,117.23,0.111195562915097,0.241549726438526,0.3047669579118547,0.6625829854219424,145124,14611
Brain_spinal_cord,BS_M40,BS_M35,Spinal cord/r7/r8,Posterior roof plate,Developmental progression,0.20034856098446,0.187715459367514,0.012633,-0.012633,-0.0586,-6.31,6.31,0.20034856098446,0.187715459367514,0.5359269631681647,0.4951389486363245,395636,11623
Brain_spinal_cord,BS_M40,BS_M34,Spinal cord/r7/r8,Floorplate and p3 domain,Developmental progression,0.20034856098446,0.257831102209815,0.057483,0.057483,0.2703,28.69,28.69,0.20034856098446,0.257831102209815,0.5359269631681647,0.6822546230440967,395636,44992
Brain_spinal_cord,BS_M14,BS_M15,Diencephalon,Dorsal telencephalon,Developmental progression,0.198702006920801,0.0750209448616616,0.123681,-0.123681,-0.6853,-62.24,62.24,0.198702006920801,0.0750209448616616,0.5265761782084311,0.2468816348195329,78021,30144
Brain_spinal_cord,BS_M27,BS_M2,Midbrain-hindbrain boundary,Anterior roof plate,Developmental progression,0.169063178523438,0.0683586702095352,0.100705,-0.100705,-0.6097,-59.57,59.57,0.169063178523438,0.0683586702095352,0.4839036793752175,0.2271710771524413,66071,16098
Brain_spinal_cord,BS_M14,BS_M23,Diencephalon,Hypothalamus (Sim1+),Developmental progression,0.198702006920801,0.241549726438526,0.042848,0.042848,0.2047,21.56,21.56,0.198702006920801,0.241549726438526,0.5265761782084311,0.6625829854219424,78021,14611
Brain_spinal_cord,BS_M22,BS_M23,Hypothalamus,Hypothalamus (Sim1+),Developmental progression,0.288575040460044,0.241549726438526,0.047025,-0.047025,-0.2373,-16.3,16.3,0.288575040460044,0.241549726438526,0.7748697965453932,0.6625829854219424,53378,14611
Brain_spinal_cord,BS_M27,BS_M34,Midbrain-hindbrain boundary,Floorplate and p3 domain,Developmental progression,0.169063178523438,0.257831102209815,0.088768,0.088768,0.4367,52.51,52.51,0.169063178523438,0.257831102209815,0.4839036793752175,0.6822546230440967,66071,44992
Brain_spinal_cord,BS_M44,BS_M18,Spinal dI4 interneurons,GABAergic neurons (after E13.0),Developmental progression,0.0685788652515395,0.0665618987890793,0.002017,-0.002017,-0.0138,-2.94,2.94,0.0685788652515395,0.0665618987890793,0.1727324497825637,0.1962541609019054,38632,292004
Brain_spinal_cord,BS_M45,BS_M19,Spinal dI5 interneurons,Glutamatergic neurons (after E13.0),Developmental progression,0.0908732471376854,0.0596380055049316,0.031235,-0.031235,-0.2041,-34.37,34.37,0.0908732471376854,0.0596380055049316,0.2273922925658247,0.1757833998801106,39157,570526
Brain_spinal_cord,BS_M13,BS_M19,Di/mesencephalon glutamatergic neurons,Glutamatergic neurons (after E13.0),Developmental progression,0.0629731950242009,0.0596380055049316,0.003335,-0.003335,-0.0237,-5.3,5.3,0.0629731950242009,0.0596380055049316,0.1607471208748669,0.1757833998801106,30999,570526
Brain_spinal_cord,BS_M17,BS_M18,GABAergic cortical interneurons,GABAergic neurons (after E13.0),Developmental progression,0.0686051464367104,0.0665618987890793,0.002043,-0.002043,-0.014,-2.98,2.98,0.0686051464367104,0.0665618987890793,0.1756539088703583,0.1962541609019054,603448,292004
Brain_spinal_cord,BS_M41,BS_M19,Spinal dI1 interneurons,Glutamatergic neurons (after E13.0),Developmental progression,0.065323109335663307,0.0596380055049316,0.005685,-0.005685,-0.0404,-8.7,8.7,0.065323109335663307,0.0596380055049316,0.1675253402027216,0.1757833998801106,35714,570526
Brain_spinal_cord,BS_M12,BS_M18,Di/mesencephalon GABAergic neurons,GABAergic neurons (after E13.0),Developmental progression,0.103872811917649,0.0665618987890793,0.037311,-0.037311,-0.2301,-35.92,35.92,0.103872811917649,0.0665618987890793,0.2528064660978895,0.1962541609019054,15589,292004
Brain_spinal_cord,BS_M11,BS_M53,Deep-layer neurons,Subplate neurons,Developmental progression,0.0369367331357213,0.0298443689629836,0.007092,-0.007092,-0.068,-19.2,19.2,0.0369367331357213,0.0298443689629836,0.1029094508506696,0.0905538845421047,236402,103397
Brain_spinal_cord,BS_M21,BS_M19,Hypothalamic Sim1 neurons,Glutamatergic neurons (after E13.0),Developmental progression,0.115590498858093,0.0596380055049316,0.055952,-0.055952,-0.3425,-48.41,48.41,0.115590498858093,0.0596380055049316,0.2837893017558187,0.1757833998801106,19592,570526
Brain_spinal_cord,BS_M54,BS_M24,Telencephalon,Intermediate neuronal progenitors,Developmental progression,0.109373441164647,0.0222655770287976,0.087108,-0.087108,-0.6184,-79.64,79.64,0.109373441164647,0.0222655770287976,0.302681867711874,0.076946847960445,430409,42068
Brain_spinal_cord,BS_M54,BS_M17,Telencephalon,GABAergic cortical interneurons,Developmental progression,0.109373441164647,0.0686051464367104,0.040768,-0.040768,-0.2424,-37.27,37.27,0.109373441164647,0.0686051464367104,0.302681867711874,0.1756539088703583,430409,603448
Brain_spinal_cord,BS_M48,BS_M18,Spinal V1 interneurons,GABAergic neurons (after E13.0),Developmental progression,0.158891732397451,0.0665618987890793,0.09233,-0.09233,-0.4963,-58.11,58.11,0.158891732397451,0.0665618987890793,0.3640542697525937,0.1962541609019054,31325,292004
Brain_spinal_cord,BS_M31,BS_M40,NMPs and spinal cord progenitors,Spinal cord/r7/r8,Developmental progression,0.286019186450505,0.20034856098446,0.085671,-0.085671,-0.3907,-29.95,29.95,0.286019186450505,0.20034856098446,0.7103323780101984,0.5359269631681647,53734,395636
Brain_spinal_cord,BS_M56,BS_M53,Upper-layer neurons,Subplate neurons,Developmental progression,0.0186351884516241,0.0298443689629836,0.011209,0.011209,0.1249,60.15,60.15,0.0186351884516241,0.0298443689629836,0.0503707673691218,0.0905538845421047,238829,103397
Brain_spinal_cord,BS_M54,BS_M3,Telencephalon,Astrocytes,Developmental progression,0.109373441164647,0.218771390114909,0.109398,0.109398,0.5822,100.02,100.02,0.109373441164647,0.218771390114909,0.302681867711874,0.6340501138952164,430409,109750
Brain_spinal_cord,BS_M42,BS_M19,Spinal dI2 interneurons,Glutamatergic neurons (after E13.0),Developmental progression,0.0751345889529104,0.0596380055049316,0.015497,-0.015497,-0.1068,-20.63,20.63,0.0751345889529104,0.0596380055049316,0.1937004990157029,0.1757833998801106,21843,570526
Brain_spinal_cord,BS_M26,BS_M19,Midbrain dopaminergic neurons,Glutamatergic neurons (after E13.0),Developmental progression,0.0951567671212429,0.0596380055049316,0.035519,-0.035519,-0.2294,-37.33,37.33,0.0951567671212429,0.0596380055049316,0.2362147406733394,0.1757833998801106,5495,570526
Brain_spinal_cord,BS_M48,BS_M46,Spinal V1 interneurons,Spinal dI6 interneurons,Developmental progression,0.158891732397451,0.0998397609267841,0.059052,-0.059052,-0.298,-37.16,37.16,0.158891732397451,0.0998397609267841,0.3640542697525937,0.2604888726742065,31325,10964
Brain_spinal_cord,BS_M40,BS_M29,Spinal cord/r7/r8,Neural progenitor cells (Neurod1+),Developmental progression,0.20034856098446,0.150347214044974,0.050001,-0.050001,-0.2498,-24.96,24.96,0.20034856098446,0.150347214044974,0.5359269631681647,0.4369144821658788,395636,23270
Brain_spinal_cord,BS_M46,BS_M18,Spinal dI6 interneurons,GABAergic neurons (after E13.0),Developmental progression,0.0998397609267841,0.0665618987890793,0.033278,-0.033278,-0.213,-33.33,33.33,0.0998397609267841,0.0665618987890793,0.2604888726742065,0.1962541609019054,10964,292004
Brain_spinal_cord,BS_M50,BS_M18,Spinal V2b interneurons,GABAergic neurons (after E13.0),Developmental progression,0.0985949269297624,0.0665618987890793,0.032033,-0.032033,-0.2016,-32.49,32.49,0.0985949269297624,0.0665618987890793,0.2439650145772594,0.1962541609019054,8575,292004
Brain_spinal_cord,BS_M24,BS_M11,Intermediate neuronal progenitors,Deep-layer neurons,Developmental progression,0.0222655770287976,0.0369367331357213,0.014671,0.014671,0.152,65.89,65.89,0.0222655770287976,0.0369367331357213,0.076946847960445,0.1029094508506696,42068,236402
Brain_spinal_cord,BS_M40,BS_M48,Spinal cord/r7/r8,Spinal V1 interneurons,Developmental progression,0.20034856098446,0.158891732397451,0.041457,-0.041457,-0.1905,-20.69,20.69,0.20034856098446,0.158891732397451,0.5359269631681647,0.3640542697525937,395636,31325
Brain_spinal_cord,BS_M24,BS_M56,Intermediate neuronal progenitors,Upper-layer neurons,Developmental progression,0.0222655770287976,0.0186351884516241,0.00363,-0.00363,-0.045,-16.3,16.3,0.0222655770287976,0.0186351884516241,0.076946847960445,0.0503707673691218,42068,238829
Brain_spinal_cord,BS_M43,BS_M19,Spinal dI3 interneurons,Glutamatergic neurons (after E13.0),Developmental progression,0.0919675276388332,0.0596380055049316,0.03233,-0.03233,-0.2154,-35.15,35.15,0.0919675276388332,0.0596380055049316,0.2434622467771639,0.1757833998801106,5430,570526
Brain_spinal_cord,BS_M42,BS_M47,Spinal dI2 interneurons,Spinal V0 interneurons,Developmental progression,0.0751345889529104,0.113979929831958,0.038845,0.038845,0.2306,51.7,51.7,0.0751345889529104,0.113979929831959,0.1937004990157029,0.2900925827391721,21843,9397
Brain_spinal_cord,BS_M20,BS_M3,Hindbrain,Astrocytes,Developmental progression,0.194404347706721,0.218771390114909,0.024367,0.024367,0.1199,12.53,12.53,0.194404347706721,0.218771390114909,0.5204365471431395,0.6340501138952164,197367,109750
Brain_spinal_cord,BS_M40,BS_M3,Spinal cord/r7/r8,Astrocytes,Developmental progression,0.20034856098446,0.218771390114909,0.018423,0.018423,0.0908,9.2,9.2,0.20034856098446,0.218771390114909,0.5359269631681647,0.6340501138952164,395636,109750
Brain_spinal_cord,BS_M49,BS_M19,Spinal V2a interneurons,Glutamatergic neurons (after E13.0),Developmental progression,0.126678959004791,0.0596380055049316,0.067041,-0.067041,-0.4013,-52.92,52.92,0.126678959004791,0.0596380055049316,0.309263443289652,0.1757833998801106,11065,570526
Brain_spinal_cord,BS_M47,BS_M19,Spinal V0 interneurons,Glutamatergic neurons (after E13.0),Developmental progression,0.113979929831958,0.0596380055049316,0.054342,-0.054342,-0.341,-47.68,47.68,0.113979929831959,0.0596380055049316,0.2900925827391721,0.1757833998801106,9397,570526
Brain_spinal_cord,BS_M3,BS_M28,Astrocytes,Multiciliated ependymal cells,Developmental progression,0.218771390114909,0.132780523277847,0.085991,-0.085991,-0.4835,-39.31,39.31,0.218771390114909,0.132780523277847,0.6340501138952164,0.4428817451205511,109750,10452
Brain_spinal_cord,BS_M40,BS_M45,Spinal cord/r7/r8,Spinal dI5 interneurons,Developmental progression,0.20034856098446,0.0908732471376854,0.109475,-0.109475,-0.5692,-54.64,54.64,0.20034856098446,0.0908732471376854,0.5359269631681647,0.2273922925658247,395636,39157
Brain_spinal_cord,BS_M40,BS_M44,Spinal cord/r7/r8,Spinal dI4 interneurons,Developmental progression,0.20034856098446,0.0685788652515395,0.13177,-0.13177,-0.7131,-65.77,65.77,0.20034856098446,0.0685788652515395,0.5359269631681647,0.1727324497825637,395636,38632
Brain_spinal_cord,BS_M51,BS_M19,Spinal V3 interneurons,Glutamatergic neurons (after E13.0),Developmental progression,0.192935423593941,0.0596380055049316,0.133297,-0.133297,-0.7657,-69.09,69.09,0.192935423593941,0.0596380055049316,0.4797297297297297,0.1757833998801106,4440,570526
Brain_spinal_cord,BS_M33,BS_M8,Oligodendrocyte progenitor cells,Committed oligodendrocyte precursors,Developmental progression,0.0846382603363418,0.0964004078907364,0.011762,0.011762,0.0826,13.9,13.9,0.0846382603363418,0.0964004078907364,0.3132917823995664,0.3152815013404825,29522,1865
Brain_spinal_cord,BS_M3,BS_M33,Astrocytes,Oligodendrocyte progenitor cells,Developmental progression,0.218771390114909,0.0846382603363418,0.134133,-0.134133,-0.8142,-61.31,61.31,0.218771390114909,0.0846382603363418,0.6340501138952164,0.3132917823995664,109750,29522
Brain_spinal_cord,BS_M20,BS_M6,Hindbrain,Cerebellum-related cells,Developmental progression,0.194404347706721,0.221606887928188,0.027203,0.027203,0.1239,13.99,13.99,0.194404347706721,0.221606887928188,0.5204365471431395,0.5837656722870731,197367,9252
Brain_spinal_cord,BS_M40,BS_M38,Spinal cord/r7/r8,Spinal cord motor neurons,Developmental progression,0.20034856098446,0.129057282206927,0.071291,-0.071291,-0.3515,-35.58,35.58,0.20034856098446,0.129057282206927,0.5359269631681647,0.330239898989899,395636,31680
Brain_spinal_cord,BS_M45,BS_M43,Spinal dI5 interneurons,Spinal dI3 interneurons,Developmental progression,0.0908732471376854,0.0919675276388332,0.001094,0.001094,0.0066,1.2,1.2,0.0908732471376854,0.0919675276388332,0.2273922925658247,0.2434622467771639,39157,5430
Brain_spinal_cord,BS_M20,BS_M41,Hindbrain,Spinal dI1 interneurons,Developmental progression,0.194404347706721,0.065323109335663307,0.129081,-0.129081,-0.7048,-66.4,66.4,0.194404347706721,0.065323109335663307,0.5204365471431395,0.1675253402027216,197367,35714
Brain_spinal_cord,BS_M42,BS_M5,Spinal dI2 interneurons,Cerebellar Purkinje cells,Developmental progression,0.0751345889529104,0.031021598872637,0.044113,-0.044113,-0.3545,-58.71,58.71,0.0751345889529104,0.031021598872637,0.1937004990157029,0.1260799640947002,21843,26737
Brain_spinal_cord,BS_M25,BS_M13,Midbrain,Di/mesencephalon glutamatergic neurons,Developmental progression,0.111195562915097,0.0629731950242009,0.048222,-0.048222,-0.2895,-43.37,43.37,0.111195562915097,0.0629731950242009,0.3047669579118547,0.1607471208748669,145124,30999
Brain_spinal_cord,BS_M20,BS_M30,Hindbrain,Neural progenitor cells (Ror1+),Developmental progression,0.194404347706721,0.0922267155414433,0.102178,-0.102178,-0.5557,-52.56,52.56,0.194404347706721,0.0922267155414433,0.5204365471431395,0.3057761732851985,197367,33240
Brain_spinal_cord,BS_M52,BS_M19,Striatal projection neurons,Glutamatergic neurons (after E13.0),Developmental progression,0.0600005944867049,0.0596380055049316,3.63e-4,-3.63e-4,-0.0027,-0.6,0.6,0.0600005944867049,0.0596380055049316,0.1666399358460304,0.1757833998801106,6235,570526
Brain_spinal_cord,BS_M15,BS_M7,Dorsal telencephalon,Choroid plexus,Developmental progression,0.0750209448616616,0.090335119315514,0.015314,0.015314,0.1143,20.41,20.41,0.0750209448616616,0.090335119315514,0.2468816348195329,0.3430780637644317,30144,9441
Brain_spinal_cord,BS_M40,BS_M42,Spinal cord/r7/r8,Spinal dI2 interneurons,Developmental progression,0.20034856098446,0.0751345889529104,0.125214,-0.125214,-0.6729,-62.5,62.5,0.20034856098446,0.0751345889529104,0.5359269631681647,0.1937004990157029,395636,21843
Brain_spinal_cord,BS_M54,BS_M4,Telencephalon,Cajal-Retzius cells,Developmental progression,0.109373441164647,0.0355346151882381,0.073839,-0.073839,-0.5124,-67.51,67.51,0.109373441164647,0.0355346151882381,0.302681867711874,0.1419263352199797,430409,81803
Brain_spinal_cord,BS_M25,BS_M12,Midbrain,Di/mesencephalon GABAergic neurons,Developmental progression,0.111195562915097,0.103872811917649,0.007323,-0.007323,-0.04,-6.59,6.59,0.111195562915097,0.103872811917649,0.3047669579118547,0.2528064660978895,145124,15589
Brain_spinal_cord,BS_M14,BS_M55,Diencephalon,Thalamic neuronal precursors,Developmental progression,0.198702006920801,0.0449708244819441,0.153731,-0.153731,-0.9185,-77.37,77.37,0.198702006920801,0.0449708244819441,0.5265761782084311,0.1883650413263559,78021,81788
Brain_spinal_cord,BS_M2,BS_M7,Anterior roof plate,Choroid plexus,Developmental progression,0.0683586702095352,0.090335119315514,0.021976,0.021976,0.167,32.15,32.15,0.0683586702095352,0.090335119315514,0.2271710771524413,0.3430780637644317,16098,9441
Brain_spinal_cord,BS_M24,BS_M9,Intermediate neuronal progenitors,Cortical Interneurons (Prox1+),Developmental progression,0.0222655770287976,0.03421632528649,0.011951,0.011951,0.1261,53.67,53.67,0.0222655770287976,0.03421632528649,0.076946847960445,0.0943745863666446,42068,7555
Brain_spinal_cord,BS_M34,BS_M10,Floorplate and p3 domain,Cranial motor neurons,Developmental progression,0.257831102209815,0.151365557824696,0.106466,-0.106466,-0.5077,-41.29,41.29,0.257831102209815,0.151365557824696,0.6822546230440967,0.3805674833712217,44992,23754
Brain_spinal_cord,BS_M25,BS_M52,Midbrain,Striatal projection neurons,Developmental progression,0.111195562915097,0.0600005944867049,0.051195,-0.051195,-0.3145,-46.04,46.04,0.111195562915097,0.0600005944867049,0.3047669579118547,0.1666399358460304,145124,6235
Brain_spinal_cord,BS_M6,BS_M28,Cerebellum-related cells,Multiciliated ependymal cells,Developmental progression,0.221606887928188,0.132780523277847,0.088826,-0.088826,-0.4527,-40.08,40.08,0.221606887928188,0.132780523277847,0.5837656722870731,0.4428817451205511,9252,10452
Brain_spinal_cord,BS_M34,BS_M28,Floorplate and p3 domain,Multiciliated ependymal cells,Developmental progression,0.257831102209815,0.132780523277847,0.125051,-0.125051,-0.6621,-48.5,48.5,0.257831102209815,0.132780523277847,0.6822546230440967,0.4428817451205511,44992,10452
Brain_spinal_cord,BS_M23,BS_M21,Hypothalamus (Sim1+),Hypothalamic Sim1 neurons,Developmental progression,0.241549726438526,0.115590498858093,0.125959,-0.125959,-0.645,-52.15,52.15,0.241549726438526,0.115590498858093,0.6625829854219424,0.2837893017558187,14611,19592
Brain_spinal_cord,BS_M34,BS_M32,Floorplate and p3 domain,Neurons (Slc17a8+),Developmental progression,0.257831102209815,0.141902440321808,0.115929,-0.115929,-0.5662,-44.96,44.96,0.257831102209815,0.141902440321808,0.6822546230440967,0.3490035769034236,44992,1957
Brain_spinal_cord,BS_M40,BS_M49,Spinal cord/r7/r8,Spinal V2a interneurons,Developmental progression,0.20034856098446,0.126678959004791,0.07367,-0.07367,-0.3617,-36.77,36.77,0.20034856098446,0.126678959004791,0.5359269631681647,0.309263443289652,395636,11065
Brain_spinal_cord,BS_M1,BS_M26,Anterior floor plate,Midbrain dopaminergic neurons,Developmental progression,0.17392096368855,0.0951567671212429,0.078764,-0.078764,-0.4568,-45.29,45.29,0.17392096368855,0.0951567671212429,0.5374831018802999,0.2362147406733394,16274,5495
Brain_spinal_cord,BS_M7,BS_M16,Choroid plexus,Ependymal cells,Developmental progression,0.090335119315514,0.0478373648942709,0.042498,-0.042498,-0.3686,-47.04,47.04,0.090335119315514,0.0478373648942709,0.3430780637644317,0.2161153519932145,9441,5895
Brain_spinal_cord,BS_M21,BS_M36,Hypothalamic Sim1 neurons,Precerebellar neurons,Developmental progression,0.115590498858093,0.0874845460209683,0.028106,-0.028106,-0.1596,-24.32,24.32,0.115590498858093,0.0874845460209683,0.2837893017558187,0.2255054432348367,19592,1286
Brain_spinal_cord,BS_M47,BS_M36,Spinal V0 interneurons,Precerebellar neurons,Developmental progression,0.113979929831958,0.0874845460209683,0.026495,-0.026495,-0.1537,-23.25,23.25,0.113979929831959,0.0874845460209683,0.2900925827391721,0.2255054432348367,9397,1286
Brain_spinal_cord,BS_M40,BS_M51,Spinal cord/r7/r8,Spinal V3 interneurons,Developmental progression,0.20034856098446,0.192935423593941,0.007413,-0.007413,-0.0354,-3.7,3.7,0.20034856098446,0.192935423593941,0.5359269631681647,0.4797297297297297,395636,4440
Brain_spinal_cord,BS_M40,BS_M50,Spinal cord/r7/r8,Spinal V2b interneurons,Developmental progression,0.20034856098446,0.0985949269297624,0.101754,-0.101754,-0.5221,-50.79,50.79,0.20034856098446,0.0985949269297624,0.5359269631681647,0.2439650145772594,395636,8575
Brain_spinal_cord,BS_M54,BS_M33,Telencephalon,Oligodendrocyte progenitor cells,Developmental progression,0.109373441164647,0.0846382603363418,0.024735,-0.024735,-0.1555,-22.62,22.62,0.109373441164647,0.0846382603363418,0.302681867711874,0.3132917823995664,430409,29522
Brain_spinal_cord,BS_M20,BS_M33,Hindbrain,Oligodendrocyte progenitor cells,Developmental progression,0.194404347706721,0.0846382603363418,0.109766,-0.109766,-0.6205,-56.46,56.46,0.194404347706721,0.0846382603363418,0.5204365471431395,0.3132917823995664,197367,29522
Gastrulation_E8.5b,Ga_M12,L_M8,Cardiogenic mesoderm,First heart field,Dataset equivalence,0.0031095907766375,0.0400722239676056,0.0369626331909681,0.0369626331909681,NA,NA,NA,0.0031095907766375,0.0400722239676056,NA,NA,NA,NA
