"system","x","y","x_name","y_name","edge_type","x_number.x","y_number.x","x_id.x","y_id.x","x_number.y","y_number.y","x_id.y","y_id.y","n_x","median_x","sh_x","q90_x","frac>0_x","variance_x","std_x","n_y","median_y","sh_y","q90_y","frac>0_y","variance_y","std_y","abs_delta","delta","cohens_d","pct_change","abs_pct_change","system_name"
"Gut","G_M8","G_M16","Gut","Pancreatic islets","Developmental progression",123,116,108,189,123,116,"31","106",21287,0.175444444444444,0.163179081651295,0.326888888888889,0.657349556067083,0.0210724788645575,0.145163627898167,1323,0,0.0317077349458301,0.152311111111111,0.195011337868481,0.0056576216755243,0.0752171634371059,0.131471,-0.131471,-1.1372,-80.57,80.57,"Gut"
"Gut","G_M14","G_M10","Midgut/Hindgut epithelial cells","Intestinal enteroendocrine cells","Developmental progression",114,110,150,124,114,110,"104","100",47855,0,0.0158948908160066,0.0159555555555553,0.104649461916205,0.0029861300961631,0.054645494747171,536,0,0.016891583747927,0.0176666666666667,0.110074626865672,0.0037148449217653,0.0609495276582624,0.000997,0.000997,0.0172,6.27,6.27,"Gut"
"PNS_glia","PG_M4","PG_M2","Neural crest (PNS glia)","Myelinating Schwann cells","Developmental progression",128,126,168,157,128,126,"116","114",70165,0,0.0587415092995083,0.239333333333333,0.307261455141452,0.0124671411530882,0.111656352945492,35271,0,0.0264183669933436,0.126444444444444,0.160925406141022,0.0051226839475292,0.0715729274763104,0.032323,-0.032323,-0.3447,-55.03,55.03,"PNS_glia"
"PNS_glia","PG_M4","PG_M6","Neural crest (PNS glia)","Satellite glial cells","Developmental progression",128,130,168,220,128,130,"116","118",70165,0,0.0587415092995083,0.239333333333333,0.307261455141452,0.0124671411530882,0.111656352945492,6916,0,0.0676274018379281,0.254333333333333,0.346153846153846,0.011142039535329,0.105555859786792,0.008886,0.008886,0.0818,15.13,15.13,"PNS_glia"
"PNS_glia","PG_M4","PG_M3","Neural crest (PNS glia)","Myelinating Schwann cells (Tgfb2+)","Developmental progression",128,127,168,158,128,127,"116","115",70165,0,0.0587415092995083,0.239333333333333,0.307261455141452,0.0124671411530882,0.111656352945492,7151,0,0.046237185164468,0.207777777777778,0.237589148370857,0.0104145975124167,0.102051935368305,0.012504,-0.012504,-0.1169,-21.29,21.29,"PNS_glia"
"PNS_glia","PG_M2","PG_M5","Myelinating Schwann cells","Olfactory ensheathing cells","Developmental progression",126,129,157,176,126,129,"114","117",35271,0,0.0264183669933436,0.126444444444444,0.160925406141022,0.0051226839475292,0.0715729274763104,3947,0,0.0345636066773639,0.1776,0.189257664048644,0.0064654391610082,0.0804079545878901,0.008145,0.008145,0.107,30.83,30.83,"PNS_glia"
"PNS_glia","PG_M4","PG_M5","Neural crest (PNS glia)","Olfactory ensheathing cells","Developmental progression",128,129,168,176,128,129,"116","117",70165,0,0.0587415092995083,0.239333333333333,0.307261455141452,0.0124671411530882,0.111656352945492,3947,0,0.0345636066773639,0.1776,0.189257664048644,0.0064654391610082,0.0804079545878901,0.024178,-0.024178,-0.2485,-41.16,41.16,"PNS_glia"
"PNS_glia","PG_M4","PG_M1","Neural crest (PNS glia)","Melanocyte cells","Developmental progression",128,125,168,140,128,125,"116","113",70165,0,0.0587415092995083,0.239333333333333,0.307261455141452,0.0124671411530882,0.111656352945492,3293,0,0.0176525964166413,0.0277555555555555,0.108411782569086,0.0034352043644688,0.0586106164825861,0.041089,-0.041089,-0.4608,-69.95,69.95,"PNS_glia"
"PNS_neurons","PN_M4","PN_M5","Neural crest (PNS neurons)","Olfactory sensory neurons","Developmental progression",134,135,169,179,134,135,"122","123",51569,0,0.0325816694353412,0.156111111111111,0.213131920339739,0.0057865203139419,0.0760691811047148,40019,0,0.0168344453051467,0.0355777777777782,0.111097228816312,0.0030788303888996,0.0554872092369007,0.015747,-0.015747,-0.2365,-48.33,48.33,"PNS_neurons"
"PNS_neurons","PN_M4","PN_M2","Neural crest (PNS neurons)","Dorsal root ganglion neurons","Developmental progression",134,132,169,78,134,132,"122","120",51569,0,0.0325816694353412,0.156111111111111,0.213131920339739,0.0057865203139419,0.0760691811047148,13077,0,0.0130459925399131,0.0157111111111111,0.107287604190564,0.0020912521256372,0.0457302102076646,0.019536,-0.019536,-0.3113,-59.96,59.96,"PNS_neurons"
"PNS_neurons","PN_M4","PN_M3","Neural crest (PNS neurons)","Enteric neurons","Developmental progression",134,133,169,84,134,133,"122","121",51569,0,0.0325816694353412,0.156111111111111,0.213131920339739,0.0057865203139419,0.0760691811047148,4787,0,0.0291462293712137,0.144088888888889,0.190724879883017,0.0052043844928228,0.0721414200915313,0.003435,-0.003435,-0.0463,-10.54,10.54,"PNS_neurons"
"PNS_neurons","PN_M5","PN_M1","Olfactory sensory neurons","Corticofugal neurons","Developmental progression",135,131,179,64,135,131,"123","119",40019,0,0.0168344453051467,0.0355777777777782,0.111097228816312,0.0030788303888996,0.0554872092369007,2807,0,0.0113603689189724,0,0.0765942287139294,0.0020585466980467,0.0453712100130324,0.005474,-0.005474,-0.108,-32.52,32.52,"PNS_neurons"
"PNS_neurons","PN_M4","PN_M6","Neural crest (PNS neurons)","Otic sensory neurons","Developmental progression",134,136,169,185,134,136,"122","124",51569,0,0.0325816694353412,0.156111111111111,0.213131920339739,0.0057865203139419,0.0760691811047148,7844,0,0.0396210975126069,0.189455555555555,0.23419173890872,0.0074000023574317,0.0860232663727186,0.007039,0.007039,0.0867,21.61,21.61,"PNS_neurons"
"PNS_neurons","PN_M4","PN_M8","Neural crest (PNS neurons)","Sympathetic neurons","Developmental progression",134,138,169,246,134,138,"122","126",51569,0,0.0325816694353412,0.156111111111111,0.213131920339739,0.0057865203139419,0.0760691811047148,18369,0,0.0351394983093496,0.169666666666667,0.219609124067723,0.0061712723335335,0.0785574460731349,0.002558,0.002558,0.0331,7.85,7.85,"PNS_neurons"
"PNS_neurons","PN_M4","PN_M7","Neural crest (PNS neurons)","Parasympathetic neurons","Developmental progression",134,137,169,190,134,137,"122","125",51569,0,0.0325816694353412,0.156111111111111,0.213131920339739,0.0057865203139419,0.0760691811047148,8353,0,0.0271897787887252,0.134444444444444,0.185202921106189,0.0046336839979692,0.0680711686249707,0.005392,-0.005392,-0.0747,-16.55,16.55,"PNS_neurons"
"PNS_neurons","PN_M4","PN_M1","Neural crest (PNS neurons)","Corticofugal neurons","Developmental progression",134,131,169,64,134,131,"122","119",51569,0,0.0325816694353412,0.156111111111111,0.213131920339739,0.0057865203139419,0.0760691811047148,2807,0,0.0113603689189724,0,0.0765942287139294,0.0020585466980467,0.0453712100130324,0.021221,-0.021221,-0.3388,-65.13,65.13,"PNS_neurons"
"Lateral_plate_mesoderm","L_M24","L_M16","Somatic mesoderm","Limb mesenchyme progenitors","Developmental progression",169,160,224,131,169,160,"156.0","147.0",126741,0,0.0426248394582477,0.190111111111111,0.237255505321877,0.0095822527767002,0.0978889818963309,223422,0,0.0712391219804276,0.276555555555555,0.33660516869422,0.0154186499497025,0.124171856512265,0.028614,0.028614,0.2559,67.13,67.13,"Lateral_plate_mesoderm"
"Lateral_plate_mesoderm","L_M25","L_M9","Splanchnic mesoderm","Foregut mesenchyme","Developmental progression",170,180,241,98,170,180,"157.0","163.0",127703,0,0.150717741774099,0.443111111111111,0.498837145564317,0.03831283687003,0.195736651831051,17991,0.247444444444444,0.248403028674831,0.589555555555556,0.714913012061586,0.0500981849342862,0.223826238261483,0.097685,0.097685,0.4646,64.81,64.81,"Lateral_plate_mesoderm"
"Lateral_plate_mesoderm","L_M25","L_M14","Splanchnic mesoderm","Hepatic mesenchyme","Developmental progression",170,158,241,113,170,158,"157.0","145.0",127703,0,0.150717741774099,0.443111111111111,0.498837145564317,0.03831283687003,0.195736651831051,28242,0.0498888888888888,0.140350006688226,0.342655555555556,0.527051908505063,0.0287652454950338,0.169603200132055,0.010368,-0.010368,-0.0566,-6.88,6.88,"Lateral_plate_mesoderm"
"Lateral_plate_mesoderm","L_M25","L_M19","Splanchnic mesoderm","Mesothelial cells","Developmental progression",170,163,241,143,170,163,"157.0","150.0",127703,0,0.150717741774099,0.443111111111111,0.498837145564317,0.03831283687003,0.195736651831051,59211,0,0.104133533746545,0.329666666666667,0.352299403826992,0.0309942939413489,0.176051963753174,0.046584,-0.046584,-0.2502,-30.91,30.91,"Lateral_plate_mesoderm"
"Lateral_plate_mesoderm","L_M26","L_M27","Vascular smooth muscle cells","Vascular smooth muscle cells (Pparg+)","Developmental progression",171,172,258,259,171,172,"158.0","159.0",24161,0,0.0327537031671794,0.157777777777778,0.167915235296552,0.0077717916465971,0.0881577656624593,11440,0,0.0175213189588189,0,0.0916083916083916,0.004054879362074,0.0636779346561585,0.015232,-0.015232,-0.1981,-46.51,46.51,"Lateral_plate_mesoderm"
"Lateral_plate_mesoderm","L_M7","L_M16","Extraembryonic mesoderm","Limb mesenchyme progenitors","Developmental progression",178,160,88,131,178,160,"28.0","147.0",57543,0,0.0873044235518559,0.314444444444444,0.367794518881532,0.0186431688489618,0.136539989925889,223422,0,0.0712391219804276,0.276555555555555,0.33660516869422,0.0154186499497025,0.124171856512265,0.016065,-0.016065,-0.1231,-18.4,18.4,"Lateral_plate_mesoderm"
"Lateral_plate_mesoderm","L_M25","L_M21","Splanchnic mesoderm","Renal stromal cells","Developmental progression",170,166,241,215,170,166,"157.0","153.0",127703,0,0.150717741774099,0.443111111111111,0.498837145564317,0.03831283687003,0.195736651831051,22908,0,0.12250925440894,0.324111111111111,0.458791688493103,0.0269014698046815,0.164016675386015,0.028208,-0.028208,-0.1562,-18.72,18.72,"Lateral_plate_mesoderm"
"Lateral_plate_mesoderm","L_M13","L_M10","Gut mesenchyme","Gastrointestinal smooth muscle cells","Developmental progression",157,154,109,101,157,154,"32.0","142.0",61542,0.311444444444444,0.303656467669776,0.612888888888889,0.819960352279744,0.0456408817561297,0.213637266777427,12120,0.0407222222222222,0.175433626696003,0.552566666666667,0.513778877887789,0.0487103379624439,0.220704186553957,0.128223,-0.128223,-0.5903,-42.23,42.23,"Lateral_plate_mesoderm"
"Lateral_plate_mesoderm","L_M25","L_M8","Splanchnic mesoderm","First heart field","Developmental progression",170,179,241,93,170,179,"157.0","162.0",127703,0,0.150717741774099,0.443111111111111,0.498837145564317,0.03831283687003,0.195736651831051,28647,0,0.0400722239676056,0.187155555555556,0.239361887806751,0.0076418702531702,0.0874177913995211,0.110646,-0.110646,-0.7299,-73.41,73.41,"Lateral_plate_mesoderm"
"Lateral_plate_mesoderm","L_M25","L_M17","Splanchnic mesoderm","Lung mesenchyme","Developmental progression",170,161,241,134,170,161,"157.0","148.0",127703,0,0.150717741774099,0.443111111111111,0.498837145564317,0.03831283687003,0.195736651831051,74124,0.278666666666667,0.275575162340582,0.621111111111111,0.724421240084183,0.0543060730937038,0.233036634660097,0.124857,0.124857,0.5802,82.84,82.84,"Lateral_plate_mesoderm"
"Lateral_plate_mesoderm","L_M25","L_M11","Splanchnic mesoderm","Gonad progenitor cells","Developmental progression",170,155,241,104,170,155,"157.0","143.0",127703,0,0.150717741774099,0.443111111111111,0.498837145564317,0.03831283687003,0.195736651831051,4598,0,0.0340977961432506,0.159366666666667,0.198999565028273,0.0072704864712388,0.0852671476668406,0.11662,-0.11662,-0.7725,-77.38,77.38,"Lateral_plate_mesoderm"
"Lateral_plate_mesoderm","L_M24","L_M19","Somatic mesoderm","Mesothelial cells","Developmental progression",169,163,224,143,169,163,"156.0","150.0",126741,0,0.0426248394582477,0.190111111111111,0.237255505321877,0.0095822527767002,0.0978889818963309,59211,0,0.104133533746545,0.329666666666667,0.352299403826992,0.0309942939413489,0.176051963753174,0.061509,0.061509,0.4318,144.3,144.3,"Lateral_plate_mesoderm"
"Lateral_plate_mesoderm","L_M24","L_M20","Somatic mesoderm","Proepicardium","Developmental progression",169,165,224,211,169,165,"156.0","152.0",126741,0,0.0426248394582477,0.190111111111111,0.237255505321877,0.0095822527767002,0.0978889818963309,9654,0,0.025752480261492,0.115666666666667,0.168738346799254,0.004920254573918,0.0701445263289873,0.016872,-0.016872,-0.1981,-39.58,39.58,"Lateral_plate_mesoderm"
"Lateral_plate_mesoderm","L_M25","L_M20","Splanchnic mesoderm","Proepicardium","Developmental progression",170,165,241,211,170,165,"157.0","152.0",127703,0,0.150717741774099,0.443111111111111,0.498837145564317,0.03831283687003,0.195736651831051,9654,0,0.025752480261492,0.115666666666667,0.168738346799254,0.004920254573918,0.0701445263289873,0.124965,-0.124965,-0.85,-82.91,82.91,"Lateral_plate_mesoderm"
"Lateral_plate_mesoderm","L_M8","L_M5","First heart field","Atrial cardiomyocytes","Developmental progression",179,176,93,28,179,176,"162.0","161.0",28647,0,0.0400722239676056,0.187155555555556,0.239361887806751,0.0076418702531702,0.0874177913995211,1286,0,0.0183703991705546,0.0583333333333333,0.124416796267496,0.0032619150107008,0.0571131772071979,0.021702,-0.021702,-0.2939,-54.16,54.16,"Lateral_plate_mesoderm"
"Lateral_plate_mesoderm","L_M24","L_M22","Somatic mesoderm","Second heart field","Developmental progression",169,167,224,222,169,167,"156.0","154.0",126741,0,0.0426248394582477,0.190111111111111,0.237255505321877,0.0095822527767002,0.0978889818963309,3537,0,0.081937392014576,0.288488888888889,0.360474978795589,0.0204394573766848,0.142966630290725,0.039313,0.039313,0.3209,92.23,92.23,"Lateral_plate_mesoderm"
"Lateral_plate_mesoderm","L_M11","L_M12","Gonad progenitor cells","Granulosa cells","Developmental progression",155,156,104,107,155,156,"143.0","144.0",4598,0,0.0340977961432506,0.159366666666667,0.198999565028273,0.0072704864712388,0.0852671476668406,108,0,0.0308148148148148,0.119666666666667,0.212962962962963,0.005134963655244,0.0716586607134406,0.003283,-0.003283,-0.0417,-9.63,9.63,"Lateral_plate_mesoderm"
"Lateral_plate_mesoderm","L_M25","L_M26","Splanchnic mesoderm","Vascular smooth muscle cells","Developmental progression",170,171,241,258,170,171,"157.0","158.0",127703,0,0.150717741774099,0.443111111111111,0.498837145564317,0.03831283687003,0.195736651831051,24161,0,0.0327537031671794,0.157777777777778,0.167915235296552,0.0077717916465971,0.0881577656624593,0.117964,-0.117964,-0.7771,-78.27,78.27,"Lateral_plate_mesoderm"
"Lateral_plate_mesoderm","L_M8","L_M28","First heart field","Ventricular cardiomyocytes","Developmental progression",179,173,93,261,179,173,"162.0","160.0",28647,0,0.0400722239676056,0.187155555555556,0.239361887806751,0.0076418702531702,0.0874177913995211,3735,0,0.0173494868362338,0.0234666666666665,0.105220883534137,0.0034856776305085,0.0590396276284708,0.022723,-0.022723,-0.3046,-56.7,56.7,"Lateral_plate_mesoderm"
"Lateral_plate_mesoderm","L_M26","L_M18","Vascular smooth muscle cells","Meninges","Developmental progression",171,162,258,141,171,162,"158.0","149.0",24161,0,0.0327537031671794,0.157777777777778,0.167915235296552,0.0077717916465971,0.0881577656624593,6376,0,0.0316048724383103,0.154833333333333,0.17142409033877,0.006711339820671,0.0819227674134059,0.001149,-0.001149,-0.0135,-3.51,3.51,"Lateral_plate_mesoderm"
"Lateral_plate_mesoderm","L_M11","L_M1","Gonad progenitor cells","Adrenocortical cells","Developmental progression",155,153,104,9,155,153,"143.0","141.0",4598,0,0.0340977961432506,0.159366666666667,0.198999565028273,0.0072704864712388,0.0852671476668406,3048,0,0.032671223388743,0.159922222222222,0.193897637795275,0.006280137807573,0.0792473205072133,0.001427,-0.001427,-0.0173,-4.18,4.18,"Lateral_plate_mesoderm"
"Lateral_plate_mesoderm","L_M26","L_M2","Vascular smooth muscle cells","Airway smooth muscle cells","Developmental progression",171,164,258,12,171,164,"158.0","151.0",24161,0,0.0327537031671794,0.157777777777778,0.167915235296552,0.0077717916465971,0.0881577656624593,6938,0,0.061525063258704,0.249222222222222,0.303401556644566,0.0123182748394883,0.11098772382335,0.028771,0.028771,0.2871,87.84,87.84,"Lateral_plate_mesoderm"
"Lateral_plate_mesoderm","L_M11","L_M23","Gonad progenitor cells","Sertoli cells","Developmental progression",155,168,104,223,155,168,"143.0","155.0",4598,0,0.0340977961432506,0.159366666666667,0.198999565028273,0.0072704864712388,0.0852671476668406,1719,0,0.0642867946480511,0.263688888888889,0.325770796974985,0.0122709321952695,0.110774239763898,0.030189,0.030189,0.3054,88.54,88.54,"Lateral_plate_mesoderm"
"Lateral_plate_mesoderm","L_M11","L_M15","Gonad progenitor cells","Leydig cells","Developmental progression",155,159,104,130,155,159,"143.0","146.0",4598,0,0.0340977961432506,0.159366666666667,0.198999565028273,0.0072704864712388,0.0852671476668406,294,0,0.0664512471655328,0.265666666666667,0.32312925170068,0.0144270792102961,0.120112777048473,0.032353,0.032353,0.3106,94.88,94.88,"Lateral_plate_mesoderm"
"Endothelium","En_M5","En_M12","Endothelium","Venous and capillary endothelial cells","Developmental progression",60,56,83,260,60,56,"27","50",90215,0,0.0285445559065688,0.140955555555556,0.191520257163443,0.0049264824625313,0.0701889055515991,59523,0,0.0190406602863132,0.0595333333333336,0.116442383616417,0.0035983151699151,0.0599859581061693,0.009504,-0.009504,-0.1456,-33.29,33.29,"Endothelium"
"Endothelium","En_M5","En_M2","Endothelium","Brain capillary endothelial cells","Developmental progression",60,57,83,38,60,57,"27","51",90215,0,0.0285445559065688,0.140955555555556,0.191520257163443,0.0049264824625313,0.0701889055515991,15179,0,0.0187198468644545,0.0690444444444445,0.130575136702023,0.0032837361644394,0.0573038931002021,0.009825,-0.009825,-0.1533,-34.42,34.42,"Endothelium"
"Endothelium","En_M5","En_M11","Endothelium","Pericytes","Developmental progression",60,55,83,195,60,55,"27","49",90215,0,0.0285445559065688,0.140955555555556,0.191520257163443,0.0049264824625313,0.0701889055515991,14055,0,0.0609145183604095,0.249555555555556,0.283955887584489,0.0148868160711535,0.122011540729365,0.03237,0.03237,0.3252,113.4,113.4,"Endothelium"
"Endothelium","En_M5","En_M8","Endothelium","Liver sinusoidal endothelial cells","Developmental progression",60,63,83,132,60,63,"27","55",90215,0,0.0285445559065688,0.140955555555556,0.191520257163443,0.0049264824625313,0.0701889055515991,30802,0,0.018327244262638,0.0472111111111113,0.113661450555159,0.0035644572544721,0.0597030757538679,0.010217,-0.010217,-0.1568,-35.79,35.79,"Endothelium"
"Endothelium","En_M2","En_M3","Brain capillary endothelial cells","Brain pericytes","Developmental progression",57,58,38,39,57,58,"51","52",15179,0,0.0187198468644545,0.0690444444444445,0.130575136702023,0.0032837361644394,0.0573038931002021,3617,0,0.0159403434399287,0.0290444444444444,0.115012441249654,0.002878944257766,0.053655794260881,0.00278,-0.00278,-0.0501,-14.85,14.85,"Endothelium"
"Endothelium","En_M5","En_M4","Endothelium","Endocardial cells","Developmental progression",60,59,83,82,60,59,"27","53",90215,0,0.0285445559065688,0.140955555555556,0.191520257163443,0.0049264824625313,0.0701889055515991,14071,0,0.0284576868105401,0.138888888888889,0.183213701940161,0.0051241905930075,0.0715834519495078,8.7e-05,-8.7e-05,-0.0012,-0.3,0.3,"Endothelium"
"Endothelium","En_M5","En_M10","Endothelium","Microvascular endothelial cells","Developmental progression",60,54,83,146,60,54,"27","48",90215,0,0.0285445559065688,0.140955555555556,0.191520257163443,0.0049264824625313,0.0701889055515991,5624,0,0.0209879089615931,0.0809333333333331,0.1274893314367,0.0039849634007648,0.0631265665212737,0.007557,-0.007557,-0.1132,-26.47,26.47,"Endothelium"
"Endothelium","En_M5","En_M6","Endothelium","Glomerular endothelial cells","Developmental progression",60,61,83,102,60,61,"27","54",90215,0,0.0285445559065688,0.140955555555556,0.191520257163443,0.0049264824625313,0.0701889055515991,17038,0,0.0355606357031993,0.177955555555556,0.168975231834722,0.0089062392478991,0.0943728734748449,0.007016,0.007016,0.0844,24.58,24.58,"Endothelium"
"Endothelium","En_M5","En_M9","Endothelium","Lymphatic vessel endothelial cells","Developmental progression",60,64,83,136,60,64,"27","56",90215,0,0.0285445559065688,0.140955555555556,0.191520257163443,0.0049264824625313,0.0701889055515991,25269,0,0.0386245817228839,0.194555555555556,0.219438838102022,0.0069543606561586,0.083392809379218,0.01008,0.01008,0.1308,35.31,35.31,"Endothelium"
"Mesoderm","M_M18","M_M10","Sclerotome","Fibroblasts","Developmental progression",273,265,221,92,273,265,"253","245",476671,0.262735151130839,0.213199982788934,0.598816317903192,0.522754688244093,0.0571365608129446,0.2390325517852,648059,0,0.104950915147271,0.312196153033185,0.290280668889715,0.0344932039624236,0.18572346099086,0.108249,-0.108249,-0.5057,-50.77,50.77,"Mesoderm"
"Mesoderm","M_M18","M_M8","Sclerotome","Early chondrocytes","Developmental progression",273,280,221,80,273,280,"253","260",476671,0.262735151130839,0.213199982788934,0.598816317903192,0.522754688244093,0.0571365608129446,0.2390325517852,144311,0.263580638342845,0.217367385409744,0.58423166349609,0.551364760829043,0.0536685372874709,0.231664708765644,0.004167,0.004167,0.0177,1.95,1.95,"Mesoderm"
"Mesoderm","M_M18","M_M4","Sclerotome","Chondrocytes (Atp1a2+)","Developmental progression",273,276,221,49,273,276,"253","256",476671,0.262735151130839,0.213199982788934,0.598816317903192,0.522754688244093,0.0571365608129446,0.2390325517852,118412,0,0.14391799682279,0.330374128091313,0.416950984697497,0.0366965096582614,0.191563330672291,0.069282,-0.069282,-0.3199,-32.5,32.5,"Mesoderm"
"Mesoderm","M_M12","M_M14","Muscle progenitor cells","Myoblasts","Developmental progression",267,269,155,159,267,269,"247","249",27017,0,0.175475743225531,0.555485098287888,0.450975311840693,0.0501674073007274,0.22398081904647,185751,0,0.0770520506242563,0.297400126823082,0.231094314431685,0.0234619456179547,0.15317292717042,0.098424,-0.098424,-0.513,-56.09,56.09,"Mesoderm"
"Mesoderm","M_M10","M_M17","Fibroblasts","Pre-osteoblasts (Sp7+)","Developmental progression",265,272,92,206,265,272,"245","252",648059,0,0.104950915147271,0.312196153033185,0.290280668889715,0.0344932039624236,0.18572346099086,135893,0.247305009511731,0.227826060316771,0.593743394631156,0.555039626765176,0.0611979347812425,0.247382163425827,0.122875,0.122875,0.5618,117.08,117.08,"Mesoderm"
"Mesoderm","M_M2","M_M3","Adipocyte progenitor cells","Brown adipocyte cells","Developmental progression",274,275,7,41,274,275,"254","255",19823,0,0.0552055848561182,0.268230818008878,0.204005448216718,0.012513033236344,0.111861670094559,80279,0,0.0186811873426554,0,0.070205159506222,0.0046896209006268,0.0684808068047303,0.036524,-0.036524,-0.3938,-66.16,66.16,"Mesoderm"
"Mesoderm","M_M9","M_M8","Facial mesenchyme","Early chondrocytes","Developmental progression",281,280,91,80,281,280,"261","260",382752,0,0.166692163688615,0.333333333333333,0.450077334671014,0.0427483215718753,0.206756672375707,144311,0.263580638342845,0.217367385409744,0.58423166349609,0.551364760829043,0.0536685372874709,0.231664708765644,0.050675,0.050675,0.2308,30.4,30.4,"Mesoderm"
"Mesoderm","M_M7","M_M12","Dermomyotome","Muscle progenitor cells","Developmental progression",279,267,73,155,279,267,"259","247",131048,0,0.167724643445085,0.390234622701353,0.458801355228618,0.0424073978894966,0.205930565699938,27017,0,0.175475743225531,0.555485098287888,0.450975311840693,0.0501674073007274,0.22398081904647,0.007751,0.007751,0.036,4.62,4.62,"Mesoderm"
"Mesoderm","M_M14","M_M16","Myoblasts","Myotubes","Developmental progression",269,271,159,161,269,271,"249","251",185751,0,0.0770520506242563,0.297400126823082,0.231094314431685,0.0234619456179547,0.15317292717042,43267,0,0.0403787707280922,0.234411329528641,0.140684586405344,0.0117575602274807,0.108432284064667,0.036673,-0.036673,-0.2764,-47.6,47.6,"Mesoderm"
"Mesoderm","M_M7","M_M6","Dermomyotome","Dermatome","Developmental progression",279,278,73,72,279,278,"259","258",131048,0,0.167724643445085,0.390234622701353,0.458801355228618,0.0424073978894966,0.205930565699938,198888,0,0.171476347617675,0.578947368421053,0.414972245686014,0.0567766346831685,0.238278481368269,0.003752,0.003752,0.0168,2.24,2.24,"Mesoderm"
"Mesoderm","M_M2","M_M1","Adipocyte progenitor cells","Adipocyte cells (Cyp2e1+)","Developmental progression",274,264,7,6,274,264,"254","244",19823,0,0.0552055848561182,0.268230818008878,0.204005448216718,0.012513033236344,0.111861670094559,14376,0,0.0291599429378469,0.21718452758402,0.106844741235392,0.0073726899461031,0.0858643694794476,0.026046,-0.026046,-0.2612,-47.18,47.18,"Mesoderm"
"Mesoderm","M_M11","M_M7","Mesodermal progenitors (Tbx6+)","Dermomyotome","Developmental progression",266,279,142,73,266,279,"246","259",50325,0.281969985203974,0.203653567390066,0.33143098710632,0.590203676105315,0.0355080978233378,0.188435924980715,131048,0,0.167724643445085,0.390234622701353,0.458801355228618,0.0424073978894966,0.205930565699938,0.035929,-0.035929,-0.182,-17.64,17.64,"Mesoderm"
"Mesoderm","M_M7","M_M14","Dermomyotome","Myoblasts","Developmental progression",279,269,73,159,279,269,"259","249",131048,0,0.167724643445085,0.390234622701353,0.458801355228618,0.0424073978894966,0.205930565699938,185751,0,0.0770520506242563,0.297400126823082,0.231094314431685,0.0234619456179547,0.15317292717042,0.090673,-0.090673,-0.4996,-54.06,54.06,"Mesoderm"
"Mesoderm","M_M4","M_M5","Chondrocytes (Atp1a2+)","Chondrocytes (Otor+)","Developmental progression",276,277,49,50,276,277,"256","257",118412,0,0.14391799682279,0.330374128091313,0.416950984697497,0.0366965096582614,0.191563330672291,12063,0,0.0731810429543494,0.291693088142042,0.220426096327613,0.0230034749452061,0.151668965003412,0.070737,-0.070737,-0.4094,-49.15,49.15,"Mesoderm"
"Mesoderm","M_M9","M_M17","Facial mesenchyme","Pre-osteoblasts (Sp7+)","Developmental progression",281,272,91,206,281,272,"261","252",382752,0,0.166692163688615,0.333333333333333,0.450077334671014,0.0427483215718753,0.206756672375707,135893,0.247305009511731,0.227826060316771,0.593743394631156,0.555039626765176,0.0611979347812425,0.247382163425827,0.061134,0.061134,0.2682,36.67,36.67,"Mesoderm"
"Mesoderm","M_M13","M_M15","Muscle progenitor cells (Prdm1+)","Myofibroblasts","Developmental progression",268,270,156,160,268,270,"248","250",5017,0,0.11767405743322,0.291693088142042,0.409009368148296,0.0235815794541287,0.153562949483685,43951,0,0.0397253035113405,0.206087507926443,0.183044754385566,0.0076743671721927,0.0876034655261576,0.077949,-0.077949,-0.6235,-66.24,66.24,"Mesoderm"
"Mesoderm","M_M12","M_M13","Muscle progenitor cells","Muscle progenitor cells (Prdm1+)","Developmental progression",267,268,155,156,267,268,"247","248",27017,0,0.175475743225531,0.555485098287888,0.450975311840693,0.0501674073007274,0.22398081904647,5017,0,0.11767405743322,0.291693088142042,0.409009368148296,0.0235815794541287,0.153562949483685,0.057802,-0.057802,-0.301,-32.94,32.94,"Mesoderm"
"Mesoderm","M_M10","M_M2","Fibroblasts","Adipocyte progenitor cells","Developmental progression",265,274,92,7,265,274,"245","254",648059,0,0.104950915147271,0.312196153033185,0.290280668889715,0.0344932039624236,0.18572346099086,19823,0,0.0552055848561182,0.268230818008878,0.204005448216718,0.012513033236344,0.111861670094559,0.049745,-0.049745,-0.3245,-47.4,47.4,"Mesoderm"
"Mesoderm","M_M11","M_M9","Mesodermal progenitors (Tbx6+)","Facial mesenchyme","Developmental progression",266,281,142,91,266,281,"246","261",50325,0.281969985203974,0.203653567390066,0.33143098710632,0.590203676105315,0.0355080978233378,0.188435924980715,382752,0,0.166692163688615,0.333333333333333,0.450077334671014,0.0427483215718753,0.206756672375707,0.036961,-0.036961,-0.1869,-18.15,18.15,"Mesoderm"
"Epithelial_cells","Ep_M21","Ep_M14","Placodal area","Olfactory epithelial cells","Developmental progression",78,70,200,177,78,70,"69","61",60938,0,0.116338746850168,0.326888888888889,0.458416751452296,0.0242333806925765,0.155670744498048,33331,0,0.0292890835691831,0.135333333333333,0.176082325762803,0.0059706450510449,0.0772699492108342,0.08705,-0.08705,-0.7084,-74.82,74.82,"Epithelial_cells"
