"system","x","y","x_name","y_name","edge_type","sh_x","sh_y","abs_delta","delta","cohens_d","pct_change","abs_pct_change","sh_node_x","sh_node_y"
"Renal","R_M13","R_M4","Ureteric bud","Collecting duct principal cells","Developmental progression",0.0371302341480088,0.0303777777777777,0.006752,-0.006752,-0.0867,-18.19,18.19,0.0371302341480088,0.0303777777777777
"Renal","R_M8","R_M6","Nephron progenitors","Distal convoluted tubule","Developmental progression",0.0366297830374753,0.011098938098938,0.025531,-0.025531,-0.386,-69.7,69.7,0.0366297830374753,0.011098938098938
"Renal","R_M1","R_M8","Anterior intermediate mesoderm","Nephron progenitors","Developmental progression",0.0340170787662503,0.0366297830374753,0.002613,0.002613,0.0323,7.68,7.68,0.0340170787662503,0.0366297830374753
"Renal","R_M13","R_M14","Ureteric bud","Ureteric bud stalk","Developmental progression",0.0371302341480088,0.0611612635078969,0.024031,0.024031,0.2627,64.72,64.72,0.0371302341480088,0.0611612635078969
"Renal","R_M8","R_M5","Nephron progenitors","Connecting tubule","Developmental progression",0.0366297830374753,0.0158192224195776,0.020811,-0.020811,-0.3022,-56.81,56.81,0.0366297830374753,0.0158192224195776
"Renal","R_M4","R_M3","Collecting duct principal cells","Collecting duct intercalated cells","Developmental progression",0.0303777777777777,0.0550468509984639,0.024669,0.024669,0.2786,81.21,81.21,0.0303777777777777,0.0550468509984639
"Renal","R_M5","R_M3","Connecting tubule","Collecting duct intercalated cells","Developmental progression",0.0158192224195776,0.0550468509984639,0.039228,0.039228,0.4858,247.97,247.97,0.0158192224195776,0.0550468509984639
"Gut","G_M8","G_M14","Gut","Midgut/Hindgut epithelial cells","Developmental progression",0.163179081651295,0.0158948908160066,0.147284,-0.147284,-1.3429,-90.26,90.26,0.163179081651295,0.0158948908160066
"Gut","G_M13","G_M4","Lung progenitor cells","Alveolar Type 2 cells","Developmental progression",0.100682995262407,0.0222638260608227,0.078419,-0.078419,-0.7787,-77.89,77.89,0.100682995262407,0.0222638260608227
"Gut","G_M13","G_M3","Lung progenitor cells","Alveolar Type 1 cells","Developmental progression",0.100682995262407,0.0414359875551831,0.059247,-0.059247,-0.5474,-58.85,58.85,0.100682995262407,0.0414359875551831
"Gut","G_M8","G_M9","Gut","Hepatocytes","Developmental progression",0.163179081651295,0.0275054040084861,0.135674,-0.135674,-1.191,-83.14,83.14,0.163179081651295,0.0275054040084861
"Gut","G_M13","G_M1","Lung progenitor cells","Airway club cells","Developmental progression",0.100682995262407,0.0303532531573719,0.07033,-0.07033,-0.6766,-69.85,69.85,0.100682995262407,0.0303532531573719
"Gut","G_M8","G_M13","Gut","Lung progenitor cells","Developmental progression",0.163179081651295,0.100682995262407,0.062496,-0.062496,-0.4611,-38.3,38.3,0.163179081651295,0.100682995262407
"Gut","G_M8","G_M7","Gut","Foregut epithelial cells","Developmental progression",0.163179081651295,0.0292375594497111,0.133942,-0.133942,-1.1619,-82.08,82.08,0.163179081651295,0.0292375594497111
"Gut","G_M14","G_M11","Midgut/Hindgut epithelial cells","Intestinal goblet cells","Developmental progression",0.0158948908160066,0.0139682903533906,0.001927,-0.001927,-0.0365,-12.12,12.12,0.0158948908160066,0.0139682903533906
"Gut","G_M9","G_M5","Hepatocytes","Biliary epithelial cells","Developmental progression",0.0275054040084861,0.0346118127312157,0.007106,0.007106,0.0948,25.84,25.84,0.0275054040084861,0.0346118127312157
"Gut","G_M3","G_M12","Alveolar Type 1 cells","Lung cells (Eln+)","Developmental progression",0.0414359875551831,0.0697115465126015,0.028276,0.028276,0.2684,68.24,68.24,0.0414359875551831,0.0697115465126015
"Gut","G_M1","G_M2","Airway club cells","Airway goblet cells","Developmental progression",0.0303532531573719,0.0203981481481481,0.009955,-0.009955,-0.1449,-32.8,32.8,0.0303532531573719,0.0203981481481481
"Gut","G_M8","G_M15","Gut","Pancreatic acinar cells","Developmental progression",0.163179081651295,0.0433914242505115,0.119788,-0.119788,-0.994,-73.41,73.41,0.163179081651295,0.0433914242505115
"Gut","G_M8","G_M5","Gut","Biliary epithelial cells","Developmental progression",0.163179081651295,0.0346118127312157,0.128567,-0.128567,-1.0976,-78.79,78.79,0.163179081651295,0.0346118127312157
"Gut","G_M13","G_M2","Lung progenitor cells","Airway goblet cells","Developmental progression",0.100682995262407,0.0203981481481481,0.080285,-0.080285,-0.8198,-79.74,79.74,0.100682995262407,0.0203981481481481
"Gut","G_M8","G_M16","Gut","Pancreatic islets","Developmental progression",0.163179081651295,0.0317077349458301,0.131471,-0.131471,-1.1372,-80.57,80.57,0.163179081651295,0.0317077349458301
"Gut","G_M14","G_M10","Midgut/Hindgut epithelial cells","Intestinal enteroendocrine cells","Developmental progression",0.0158948908160066,0.016891583747927,0.000997,0.000997,0.0172,6.27,6.27,0.0158948908160066,0.016891583747927
"PNS_glia","PG_M4","PG_M2","Neural crest (PNS glia)","Myelinating Schwann cells","Developmental progression",0.0587415092995083,0.0264183669933436,0.032323,-0.032323,-0.3447,-55.03,55.03,0.0587415092995083,0.0264183669933436
"PNS_glia","PG_M4","PG_M6","Neural crest (PNS glia)","Satellite glial cells","Developmental progression",0.0587415092995083,0.0676274018379281,0.008886,0.008886,0.0818,15.13,15.13,0.0587415092995083,0.0676274018379281
"PNS_glia","PG_M4","PG_M3","Neural crest (PNS glia)","Myelinating Schwann cells (Tgfb2+)","Developmental progression",0.0587415092995083,0.046237185164468,0.012504,-0.012504,-0.1169,-21.29,21.29,0.0587415092995083,0.046237185164468
"PNS_glia","PG_M2","PG_M5","Myelinating Schwann cells","Olfactory ensheathing cells","Developmental progression",0.0264183669933436,0.0345636066773639,0.008145,0.008145,0.107,30.83,30.83,0.0264183669933436,0.0345636066773639
"PNS_glia","PG_M4","PG_M5","Neural crest (PNS glia)","Olfactory ensheathing cells","Developmental progression",0.0587415092995083,0.0345636066773639,0.024178,-0.024178,-0.2485,-41.16,41.16,0.0587415092995083,0.0345636066773639
"PNS_glia","PG_M4","PG_M1","Neural crest (PNS glia)","Melanocyte cells","Developmental progression",0.0587415092995083,0.0176525964166413,0.041089,-0.041089,-0.4608,-69.95,69.95,0.0587415092995083,0.0176525964166413
"PNS_neurons","PN_M4","PN_M5","Neural crest (PNS neurons)","Olfactory sensory neurons","Developmental progression",0.0325816694353412,0.0168344453051467,0.015747,-0.015747,-0.2365,-48.33,48.33,0.0325816694353412,0.0168344453051467
"PNS_neurons","PN_M4","PN_M2","Neural crest (PNS neurons)","Dorsal root ganglion neurons","Developmental progression",0.0325816694353412,0.0130459925399131,0.019536,-0.019536,-0.3113,-59.96,59.96,0.0325816694353412,0.0130459925399131
"PNS_neurons","PN_M4","PN_M3","Neural crest (PNS neurons)","Enteric neurons","Developmental progression",0.0325816694353412,0.0291462293712137,0.003435,-0.003435,-0.0463,-10.54,10.54,0.0325816694353412,0.0291462293712137
"PNS_neurons","PN_M5","PN_M1","Olfactory sensory neurons","Corticofugal neurons","Developmental progression",0.0168344453051467,0.0113603689189724,0.005474,-0.005474,-0.108,-32.52,32.52,0.0168344453051467,0.0113603689189724
"PNS_neurons","PN_M4","PN_M6","Neural crest (PNS neurons)","Otic sensory neurons","Developmental progression",0.0325816694353412,0.0396210975126069,0.007039,0.007039,0.0867,21.61,21.61,0.0325816694353412,0.0396210975126069
"PNS_neurons","PN_M4","PN_M8","Neural crest (PNS neurons)","Sympathetic neurons","Developmental progression",0.0325816694353412,0.0351394983093496,0.002558,0.002558,0.0331,7.85,7.85,0.0325816694353412,0.0351394983093496
"PNS_neurons","PN_M4","PN_M7","Neural crest (PNS neurons)","Parasympathetic neurons","Developmental progression",0.0325816694353412,0.0271897787887252,0.005392,-0.005392,-0.0747,-16.55,16.55,0.0325816694353412,0.0271897787887252
"PNS_neurons","PN_M4","PN_M1","Neural crest (PNS neurons)","Corticofugal neurons","Developmental progression",0.0325816694353412,0.0113603689189724,0.021221,-0.021221,-0.3388,-65.13,65.13,0.0325816694353412,0.0113603689189724
"Lateral_plate_mesoderm","L_M24","L_M16","Somatic mesoderm","Limb mesenchyme progenitors","Developmental progression",0.0426248394582477,0.0712391219804276,0.028614,0.028614,0.2559,67.13,67.13,0.0426248394582477,0.0712391219804276
"Lateral_plate_mesoderm","L_M25","L_M9","Splanchnic mesoderm","Foregut mesenchyme","Developmental progression",0.150717741774099,0.248403028674831,0.097685,0.097685,0.4646,64.81,64.81,0.150717741774099,0.248403028674831
"Lateral_plate_mesoderm","L_M25","L_M14","Splanchnic mesoderm","Hepatic mesenchyme","Developmental progression",0.150717741774099,0.140350006688226,0.010368,-0.010368,-0.0566,-6.88,6.88,0.150717741774099,0.140350006688226
"Lateral_plate_mesoderm","L_M25","L_M19","Splanchnic mesoderm","Mesothelial cells","Developmental progression",0.150717741774099,0.104133533746545,0.046584,-0.046584,-0.2502,-30.91,30.91,0.150717741774099,0.104133533746545
"Lateral_plate_mesoderm","L_M26","L_M27","Vascular smooth muscle cells","Vascular smooth muscle cells (Pparg+)","Developmental progression",0.0327537031671794,0.0175213189588189,0.015232,-0.015232,-0.1981,-46.51,46.51,0.0327537031671794,0.0175213189588189
"Lateral_plate_mesoderm","L_M7","L_M16","Extraembryonic mesoderm","Limb mesenchyme progenitors","Developmental progression",0.0873044235518559,0.0712391219804276,0.016065,-0.016065,-0.1231,-18.4,18.4,0.0873044235518559,0.0712391219804276
"Lateral_plate_mesoderm","L_M25","L_M21","Splanchnic mesoderm","Renal stromal cells","Developmental progression",0.150717741774099,0.12250925440894,0.028208,-0.028208,-0.1562,-18.72,18.72,0.150717741774099,0.12250925440894
"Lateral_plate_mesoderm","L_M13","L_M10","Gut mesenchyme","Gastrointestinal smooth muscle cells","Developmental progression",0.303656467669776,0.175433626696003,0.128223,-0.128223,-0.5903,-42.23,42.23,0.303656467669776,0.175433626696003
"Lateral_plate_mesoderm","L_M25","L_M8","Splanchnic mesoderm","First heart field","Developmental progression",0.150717741774099,0.0400722239676056,0.110646,-0.110646,-0.7299,-73.41,73.41,0.150717741774099,0.0400722239676056
"Lateral_plate_mesoderm","L_M25","L_M17","Splanchnic mesoderm","Lung mesenchyme","Developmental progression",0.150717741774099,0.275575162340582,0.124857,0.124857,0.5802,82.84,82.84,0.150717741774099,0.275575162340582
"Lateral_plate_mesoderm","L_M25","L_M11","Splanchnic mesoderm","Gonad progenitor cells","Developmental progression",0.150717741774099,0.0340977961432506,0.11662,-0.11662,-0.7725,-77.38,77.38,0.150717741774099,0.0340977961432506
"Lateral_plate_mesoderm","L_M24","L_M19","Somatic mesoderm","Mesothelial cells","Developmental progression",0.0426248394582477,0.104133533746545,0.061509,0.061509,0.4318,144.3,144.3,0.0426248394582477,0.104133533746545
"Lateral_plate_mesoderm","L_M24","L_M20","Somatic mesoderm","Proepicardium","Developmental progression",0.0426248394582477,0.025752480261492,0.016872,-0.016872,-0.1981,-39.58,39.58,0.0426248394582477,0.025752480261492
"Lateral_plate_mesoderm","L_M25","L_M20","Splanchnic mesoderm","Proepicardium","Developmental progression",0.150717741774099,0.025752480261492,0.124965,-0.124965,-0.85,-82.91,82.91,0.150717741774099,0.025752480261492
"Lateral_plate_mesoderm","L_M8","L_M5","First heart field","Atrial cardiomyocytes","Developmental progression",0.0400722239676056,0.0183703991705546,0.021702,-0.021702,-0.2939,-54.16,54.16,0.0400722239676056,0.0183703991705546
"Lateral_plate_mesoderm","L_M24","L_M22","Somatic mesoderm","Second heart field","Developmental progression",0.0426248394582477,0.081937392014576,0.039313,0.039313,0.3209,92.23,92.23,0.0426248394582477,0.081937392014576
"Lateral_plate_mesoderm","L_M11","L_M12","Gonad progenitor cells","Granulosa cells","Developmental progression",0.0340977961432506,0.0308148148148148,0.003283,-0.003283,-0.0417,-9.63,9.63,0.0340977961432506,0.0308148148148148
"Lateral_plate_mesoderm","L_M25","L_M26","Splanchnic mesoderm","Vascular smooth muscle cells","Developmental progression",0.150717741774099,0.0327537031671794,0.117964,-0.117964,-0.7771,-78.27,78.27,0.150717741774099,0.0327537031671794
"Lateral_plate_mesoderm","L_M8","L_M28","First heart field","Ventricular cardiomyocytes","Developmental progression",0.0400722239676056,0.0173494868362338,0.022723,-0.022723,-0.3046,-56.7,56.7,0.0400722239676056,0.0173494868362338
"Lateral_plate_mesoderm","L_M26","L_M18","Vascular smooth muscle cells","Meninges","Developmental progression",0.0327537031671794,0.0316048724383103,0.001149,-0.001149,-0.0135,-3.51,3.51,0.0327537031671794,0.0316048724383103
"Lateral_plate_mesoderm","L_M11","L_M1","Gonad progenitor cells","Adrenocortical cells","Developmental progression",0.0340977961432506,0.032671223388743,0.001427,-0.001427,-0.0173,-4.18,4.18,0.0340977961432506,0.032671223388743
"Lateral_plate_mesoderm","L_M26","L_M2","Vascular smooth muscle cells","Airway smooth muscle cells","Developmental progression",0.0327537031671794,0.061525063258704,0.028771,0.028771,0.2871,87.84,87.84,0.0327537031671794,0.061525063258704
"Lateral_plate_mesoderm","L_M11","L_M23","Gonad progenitor cells","Sertoli cells","Developmental progression",0.0340977961432506,0.0642867946480511,0.030189,0.030189,0.3054,88.54,88.54,0.0340977961432506,0.0642867946480511
"Lateral_plate_mesoderm","L_M11","L_M15","Gonad progenitor cells","Leydig cells","Developmental progression",0.0340977961432506,0.0664512471655328,0.032353,0.032353,0.3106,94.88,94.88,0.0340977961432506,0.0664512471655328
"Endothelium","En_M5","En_M12","Endothelium","Venous and capillary endothelial cells","Developmental progression",0.0285445559065688,0.0190406602863132,0.009504,-0.009504,-0.1456,-33.29,33.29,0.0285445559065688,0.0190406602863132
"Endothelium","En_M5","En_M2","Endothelium","Brain capillary endothelial cells","Developmental progression",0.0285445559065688,0.0187198468644545,0.009825,-0.009825,-0.1533,-34.42,34.42,0.0285445559065688,0.0187198468644545
"Endothelium","En_M5","En_M11","Endothelium","Pericytes","Developmental progression",0.0285445559065688,0.0609145183604095,0.03237,0.03237,0.3252,113.4,113.4,0.0285445559065688,0.0609145183604095
"Endothelium","En_M5","En_M8","Endothelium","Liver sinusoidal endothelial cells","Developmental progression",0.0285445559065688,0.018327244262638,0.010217,-0.010217,-0.1568,-35.79,35.79,0.0285445559065688,0.018327244262638
"Endothelium","En_M2","En_M3","Brain capillary endothelial cells","Brain pericytes","Developmental progression",0.0187198468644545,0.0159403434399287,0.00278,-0.00278,-0.0501,-14.85,14.85,0.0187198468644545,0.0159403434399287
"Endothelium","En_M5","En_M4","Endothelium","Endocardial cells","Developmental progression",0.0285445559065688,0.0284576868105401,8.7e-05,-8.7e-05,-0.0012,-0.3,0.3,0.0285445559065688,0.0284576868105401
"Endothelium","En_M5","En_M10","Endothelium","Microvascular endothelial cells","Developmental progression",0.0285445559065688,0.0209879089615931,0.007557,-0.007557,-0.1132,-26.47,26.47,0.0285445559065688,0.0209879089615931
"Endothelium","En_M5","En_M6","Endothelium","Glomerular endothelial cells","Developmental progression",0.0285445559065688,0.0355606357031993,0.007016,0.007016,0.0844,24.58,24.58,0.0285445559065688,0.0355606357031993
"Endothelium","En_M5","En_M9","Endothelium","Lymphatic vessel endothelial cells","Developmental progression",0.0285445559065688,0.0386245817228839,0.01008,0.01008,0.1308,35.31,35.31,0.0285445559065688,0.0386245817228839
"Mesoderm","M_M18","M_M10","Sclerotome","Fibroblasts","Developmental progression",0.213199982788934,0.104950915147271,0.108249,-0.108249,-0.5057,-50.77,50.77,0.213199982788934,0.104950915147271
"Mesoderm","M_M18","M_M8","Sclerotome","Early chondrocytes","Developmental progression",0.213199982788934,0.217367385409744,0.004167,0.004167,0.0177,1.95,1.95,0.213199982788934,0.217367385409744
"Mesoderm","M_M18","M_M4","Sclerotome","Chondrocytes (Atp1a2+)","Developmental progression",0.213199982788934,0.14391799682279,0.069282,-0.069282,-0.3199,-32.5,32.5,0.213199982788934,0.14391799682279
"Mesoderm","M_M12","M_M14","Muscle progenitor cells","Myoblasts","Developmental progression",0.175475743225531,0.0770520506242563,0.098424,-0.098424,-0.513,-56.09,56.09,0.175475743225531,0.0770520506242563
"Mesoderm","M_M10","M_M17","Fibroblasts","Pre-osteoblasts (Sp7+)","Developmental progression",0.104950915147271,0.227826060316771,0.122875,0.122875,0.5618,117.08,117.08,0.104950915147271,0.227826060316771
"Mesoderm","M_M2","M_M3","Adipocyte progenitor cells","Brown adipocyte cells","Developmental progression",0.0552055848561182,0.0186811873426554,0.036524,-0.036524,-0.3938,-66.16,66.16,0.0552055848561182,0.0186811873426554
"Mesoderm","M_M9","M_M8","Facial mesenchyme","Early chondrocytes","Developmental progression",0.166692163688615,0.217367385409744,0.050675,0.050675,0.2308,30.4,30.4,0.166692163688614,0.217367385409744
"Mesoderm","M_M7","M_M12","Dermomyotome","Muscle progenitor cells","Developmental progression",0.167724643445085,0.175475743225531,0.007751,0.007751,0.036,4.62,4.62,0.167724643445085,0.175475743225531
"Mesoderm","M_M14","M_M16","Myoblasts","Myotubes","Developmental progression",0.0770520506242563,0.0403787707280922,0.036673,-0.036673,-0.2764,-47.6,47.6,0.0770520506242563,0.0403787707280922
"Mesoderm","M_M7","M_M6","Dermomyotome","Dermatome","Developmental progression",0.167724643445085,0.171476347617675,0.003752,0.003752,0.0168,2.24,2.24,0.167724643445085,0.171476347617675
"Mesoderm","M_M2","M_M1","Adipocyte progenitor cells","Adipocyte cells (Cyp2e1+)","Developmental progression",0.0552055848561182,0.0291599429378469,0.026046,-0.026046,-0.2612,-47.18,47.18,0.0552055848561182,0.0291599429378469
"Mesoderm","M_M11","M_M7","Mesodermal progenitors (Tbx6+)","Dermomyotome","Developmental progression",0.203653567390066,0.167724643445085,0.035929,-0.035929,-0.182,-17.64,17.64,0.203653567390066,0.167724643445085
"Mesoderm","M_M7","M_M14","Dermomyotome","Myoblasts","Developmental progression",0.167724643445085,0.0770520506242563,0.090673,-0.090673,-0.4996,-54.06,54.06,0.167724643445085,0.0770520506242563
"Mesoderm","M_M4","M_M5","Chondrocytes (Atp1a2+)","Chondrocytes (Otor+)","Developmental progression",0.14391799682279,0.0731810429543494,0.070737,-0.070737,-0.4094,-49.15,49.15,0.14391799682279,0.0731810429543494
"Mesoderm","M_M9","M_M17","Facial mesenchyme","Pre-osteoblasts (Sp7+)","Developmental progression",0.166692163688615,0.227826060316771,0.061134,0.061134,0.2682,36.67,36.67,0.166692163688614,0.227826060316771
"Mesoderm","M_M13","M_M15","Muscle progenitor cells (Prdm1+)","Myofibroblasts","Developmental progression",0.11767405743322,0.0397253035113405,0.077949,-0.077949,-0.6235,-66.24,66.24,0.11767405743322,0.0397253035113405
"Mesoderm","M_M12","M_M13","Muscle progenitor cells","Muscle progenitor cells (Prdm1+)","Developmental progression",0.175475743225531,0.11767405743322,0.057802,-0.057802,-0.301,-32.94,32.94,0.175475743225531,0.11767405743322
"Mesoderm","M_M10","M_M2","Fibroblasts","Adipocyte progenitor cells","Developmental progression",0.104950915147271,0.0552055848561182,0.049745,-0.049745,-0.3245,-47.4,47.4,0.104950915147271,0.0552055848561182
"Mesoderm","M_M11","M_M9","Mesodermal progenitors (Tbx6+)","Facial mesenchyme","Developmental progression",0.203653567390066,0.166692163688615,0.036961,-0.036961,-0.1869,-18.15,18.15,0.203653567390066,0.166692163688614
"Epithelial_cells","Ep_M21","Ep_M14","Placodal area","Olfactory epithelial cells","Developmental progression",0.116338746850168,0.0292890835691831,0.08705,-0.08705,-0.7084,-74.82,74.82,0.116338746850168,0.0292890835691831
"Epithelial_cells","Ep_M22","Ep_M3","Pre-epidermal keratinocytes","Basal keratinocytes","Developmental progression",0.068327674924098,0.166734129617341,0.098406,0.098406,0.6172,144.02,144.02,0.068327674924098,0.166734129617341
"Epithelial_cells","Ep_M21","Ep_M5","Placodal area","Branchial arch epithelium","Developmental progression",0.116338746850168,0.0656113704261951,0.050727,-0.050727,-0.3629,-43.6,43.6,0.116338746850168,0.0656113704261951
"Epithelial_cells","Ep_M22","Ep_M10","Pre-epidermal keratinocytes","Granular keratinocytes","Developmental progression",0.068327674924098,0.0282803097136228,0.040047,-0.040047,-0.3844,-58.61,58.61,0.068327674924098,0.0282803097136228
"Epithelial_cells","Ep_M21","Ep_M15","Placodal area","Olfactory pit cells","Developmental progression",0.116338746850168,0.0616816701372203,0.054657,-0.054657,-0.405,-46.98,46.98,0.116338746850168,0.0616816701372203
"Epithelial_cells","Ep_M22","Ep_M2","Pre-epidermal keratinocytes","Apical ectodermal ridge","Developmental progression",0.068327674924098,0.0486001404247849,0.019728,-0.019728,-0.1765,-28.87,28.87,0.068327674924098,0.0486001404247849
"Epithelial_cells","Ep_M20","Ep_M19","Pituitary/Pineal gland progenitors","Pituitary gland cells","Developmental progression",0.122428554403527,0.0420872504252842,0.080341,-0.080341,-0.6438,-65.62,65.62,0.122428554403528,0.0420872504252842
"Epithelial_cells","Ep_M5","Ep_M9","Branchial arch epithelium","Dental epithelial cells","Developmental progression",0.0656113704261951,0.157606168725526,0.091995,0.091995,0.6446,140.21,140.21,0.0656113704261951,0.157606168725526
"Epithelial_cells","Ep_M5","Ep_M26","Branchial arch epithelium","Tooth junctional epithelium","Developmental progression",0.0656113704261951,0.0069894524407889,0.058622,-0.058622,-0.6507,-89.35,89.35,0.0656113704261951,0.0069894524407889
"Epithelial_cells","Ep_M21","Ep_M20","Placodal area","Pituitary/Pineal gland progenitors","Developmental progression",0.116338746850168,0.122428554403527,0.00609,0.00609,0.0396,5.23,5.23,0.116338746850168,0.122428554403528
"Epithelial_cells","Ep_M14","Ep_M13","Olfactory epithelial cells","Olfactory bulb cells","Developmental progression",0.0292890835691831,0.0143109148550724,0.014978,-0.014978,-0.2276,-51.14,51.14,0.0292890835691831,0.0143109148550724
"Epithelial_cells","Ep_M21","Ep_M16","Placodal area","Otic epithelial cells","Developmental progression",0.116338746850168,0.0504007605109967,0.065938,-0.065938,-0.5062,-56.68,56.68,0.116338746850168,0.0504007605109967
"Epithelial_cells","Ep_M10","Ep_M7","Granular keratinocytes","Conjunctival goblet cells","Developmental progression",0.0282803097136228,0.0138035012504465,0.014477,-0.014477,-0.2138,-51.19,51.19,0.0282803097136228,0.0138035012504465
"Epithelial_cells","Ep_M10","Ep_M4","Granular keratinocytes","Bladder urothelial cells","Developmental progression",0.0282803097136228,0.0172443936701362,0.011036,-0.011036,-0.1535,-39.02,39.02,0.0282803097136228,0.0172443936701362
"Epithelial_cells","Ep_M10","Ep_M8","Granular keratinocytes","Corneal epithelial cells","Developmental progression",0.0282803097136228,0.011776540919398,0.016504,-0.016504,-0.2499,-58.36,58.36,0.0282803097136228,0.011776540919398
"Epithelial_cells","Ep_M21","Ep_M25","Placodal area","Thyroid gland cells","Developmental progression",0.116338746850168,0.038178143923391,0.078161,-0.078161,-0.6176,-67.18,67.18,0.116338746850168,0.038178143923391
"Epithelial_cells","Ep_M21","Ep_M24","Placodal area","Thymic epithelial cells","Developmental progression",0.116338746850168,0.0362581311306143,0.080081,-0.080081,-0.6398,-68.83,68.83,0.116338746850168,0.0362581311306143
"Epithelial_cells","Ep_M21","Ep_M17","Placodal area","Parathyroid epithelial cells","Developmental progression",0.116338746850168,0.0772016936104696,0.039137,-0.039137,-0.2798,-33.64,33.64,0.116338746850168,0.0772016936104696
"Epithelial_cells","Ep_M24","Ep_M5","Thymic epithelial cells","Branchial arch epithelium","Developmental progression",0.0362581311306143,0.0656113704261951,0.029353,0.029353,0.2801,80.96,80.96,0.0362581311306143,0.0656113704261951
"Epithelial_cells","Ep_M16","Ep_M6","Otic epithelial cells","Cochlear hair cells","Developmental progression",0.0504007605109967,0.0121587301587301,0.038242,-0.038242,-0.4993,-75.88,75.88,0.0504007605109967,0.0121587301587301
"Epithelial_cells","Ep_M21","Ep_M12","Placodal area","Nonsensory cochlear epithelium","Developmental progression",0.116338746850168,0.0216993464052287,0.094639,-0.094639,-0.7989,-81.35,81.35,0.116338746850168,0.0216993464052287
"Epithelial_cells","Ep_M5","Ep_M17","Branchial arch epithelium","Parathyroid epithelial cells","Developmental progression",0.0656113704261951,0.0772016936104696,0.01159,0.01159,0.095,17.67,17.67,0.0656113704261951,0.0772016936104696
"Epithelial_cells","Ep_M15","Ep_M11","Olfactory pit cells","Lens epithelial cells","Developmental progression",0.0616816701372203,0.0369815853236413,0.0247,-0.0247,-0.2541,-40.04,40.04,0.0616816701372203,0.0369815853236413
"Epithelial_cells","Ep_M20","Ep_M18","Pituitary/Pineal gland progenitors","Pineal gland","Developmental progression",0.122428554403527,0.0127701646090534,0.109658,-0.109658,-0.9694,-89.57,89.57,0.122428554403528,0.0127701646090534
"Brain_spinal_cord","BS_M54","BS_M15","Telencephalon","Dorsal telencephalon","Developmental progression",0.109373441164647,0.0750209448616616,0.034352,-0.034352,-0.2132,-31.41,31.41,0.109373441164647,0.0750209448616616
"Brain_spinal_cord","BS_M20","BS_M34","Hindbrain","Floorplate and p3 domain","Developmental progression",0.194404347706721,0.257831102209815,0.063427,0.063427,0.2978,32.63,32.63,0.194404347706721,0.257831102209815
"Brain_spinal_cord","BS_M25","BS_M23","Midbrain","Hypothalamus (Sim1+)","Developmental progression",0.111195562915097,0.241549726438526,0.130354,0.130354,0.673,117.23,117.23,0.111195562915097,0.241549726438526
"Brain_spinal_cord","BS_M40","BS_M35","Spinal cord/r7/r8","Posterior roof plate","Developmental progression",0.20034856098446,0.187715459367514,0.012633,-0.012633,-0.0586,-6.31,6.31,0.20034856098446,0.187715459367514
"Brain_spinal_cord","BS_M40","BS_M34","Spinal cord/r7/r8","Floorplate and p3 domain","Developmental progression",0.20034856098446,0.257831102209815,0.057483,0.057483,0.2703,28.69,28.69,0.20034856098446,0.257831102209815
"Brain_spinal_cord","BS_M14","BS_M15","Diencephalon","Dorsal telencephalon","Developmental progression",0.198702006920801,0.0750209448616616,0.123681,-0.123681,-0.6853,-62.24,62.24,0.198702006920801,0.0750209448616616
"Brain_spinal_cord","BS_M27","BS_M2","Midbrain-hindbrain boundary","Anterior roof plate","Developmental progression",0.169063178523438,0.0683586702095352,0.100705,-0.100705,-0.6097,-59.57,59.57,0.169063178523438,0.0683586702095352
"Brain_spinal_cord","BS_M14","BS_M23","Diencephalon","Hypothalamus (Sim1+)","Developmental progression",0.198702006920801,0.241549726438526,0.042848,0.042848,0.2047,21.56,21.56,0.198702006920801,0.241549726438526
"Brain_spinal_cord","BS_M22","BS_M23","Hypothalamus","Hypothalamus (Sim1+)","Developmental progression",0.288575040460044,0.241549726438526,0.047025,-0.047025,-0.2373,-16.3,16.3,0.288575040460044,0.241549726438526
"Brain_spinal_cord","BS_M27","BS_M34","Midbrain-hindbrain boundary","Floorplate and p3 domain","Developmental progression",0.169063178523438,0.257831102209815,0.088768,0.088768,0.4367,52.51,52.51,0.169063178523438,0.257831102209815
"Brain_spinal_cord","BS_M44","BS_M18","Spinal dI4 interneurons","GABAergic neurons (after E13.0)","Developmental progression",0.0685788652515395,0.0665618987890793,0.002017,-0.002017,-0.0138,-2.94,2.94,0.0685788652515395,0.0665618987890793
"Brain_spinal_cord","BS_M45","BS_M19","Spinal dI5 interneurons","Glutamatergic neurons (after E13.0)","Developmental progression",0.0908732471376854,0.0596380055049316,0.031235,-0.031235,-0.2041,-34.37,34.37,0.0908732471376854,0.0596380055049316
"Brain_spinal_cord","BS_M13","BS_M19","Di/mesencephalon glutamatergic neurons","Glutamatergic neurons (after E13.0)","Developmental progression",0.0629731950242009,0.0596380055049316,0.003335,-0.003335,-0.0237,-5.3,5.3,0.0629731950242009,0.0596380055049316
"Brain_spinal_cord","BS_M17","BS_M18","GABAergic cortical interneurons","GABAergic neurons (after E13.0)","Developmental progression",0.0686051464367104,0.0665618987890793,0.002043,-0.002043,-0.014,-2.98,2.98,0.0686051464367104,0.0665618987890793
