system,x,y,x_name,y_name,edge_type,x_number,y_number,x_id,y_id,n_x,sh_x,median_x,q90_x,frac>0_x,variance_x,std_x,n_y,sh_y,median_y,q90_y,frac>0_y,variance_y,std_y,abs_delta,delta,cohens_d
Lateral_plate_mesoderm,L_M25,L_M11,Splanchnic mesoderm,Gonad progenitor cells,Developmental progression,170.0,155.0,241.0,104.0,127703,0.1189645440880556,-0.0863272619247436,1.0488540840148928,0.467514467162087,0.384954605868105,0.6204471015873191,4598,-0.2619012076672876,-0.3613633600870768,0.1671970338821411,0.1668116572422792,0.0890663390156138,0.2984398415352982,0.3808657517553432,-0.3808657517553432,-0.7823
Lateral_plate_mesoderm,L_M24,L_M19,Somatic mesoderm,Mesothelial cells,Developmental progression,169.0,163.0,224.0,143.0,126741,-0.2555818440083859,-0.3796393330891927,0.2151742235819499,0.1924949306065125,0.1165233215355453,0.3413551252516143,59211,0.0081316707374003,-0.2300034840901692,0.8510128402709962,0.3342959922987282,0.3239054507013964,0.5691269196773215,0.2637135147457862,0.2637135147457862,0.562
Lateral_plate_mesoderm,L_M24,L_M20,Somatic mesoderm,Proepicardium,Developmental progression,169.0,165.0,224.0,211.0,126741,-0.2555818440083859,-0.3796393330891927,0.2151742235819499,0.1924949306065125,0.1165233215355453,0.3413551252516143,9654,-0.2891565242435431,-0.3663676198323568,0.0840979633331302,0.1335197845452662,0.0652747366787488,0.2554892104938069,0.033574680235157195,-0.033574680235157195,-0.1114
Lateral_plate_mesoderm,L_M25,L_M20,Splanchnic mesoderm,Proepicardium,Developmental progression,170.0,165.0,241.0,211.0,127703,0.1189645440880556,-0.0863272619247436,1.0488540840148928,0.467514467162087,0.384954605868105,0.6204471015873191,9654,-0.2891565242435431,-0.3663676198323568,0.0840979633331302,0.1335197845452662,0.0652747366787488,0.2554892104938069,0.40812106833159867,-0.40812106833159867,-0.8602
Lateral_plate_mesoderm,L_M8,L_M5,First heart field,Atrial cardiomyocytes,Developmental progression,179.0,176.0,93.0,28.0,28647,-0.2268351291418921,-0.3152758733431499,0.186220103263855,0.1904213355674241,0.0837415520217263,0.289381326318279,1286,-0.269444517286532,-0.314418576558431,0.0010241826375325,0.1003110419906687,0.0452721326071382,0.2127724902498868,0.04260938814463991,-0.04260938814463991,-0.1678
Lateral_plate_mesoderm,L_M24,L_M22,Somatic mesoderm,Second heart field,Developmental progression,169.0,167.0,224.0,222.0,126741,-0.2555818440083859,-0.3796393330891927,0.2151742235819499,0.1924949306065125,0.1165233215355453,0.3413551252516143,3537,-0.0997022899245802,-0.253956249554952,0.4779954751332601,0.309301668080294,0.1798940196665209,0.424139151301222,0.15587955408380572,0.15587955408380572,0.4049
Lateral_plate_mesoderm,L_M11,L_M12,Gonad progenitor cells,Granulosa cells,Developmental progression,155.0,156.0,104.0,107.0,4598,-0.2619012076672876,-0.3613633600870768,0.1671970338821411,0.1668116572422792,0.0890663390156138,0.2984398415352982,108,-0.2638807041998263,-0.3445020167032877,0.0423956859906514,0.1481481481481481,0.0597245815897634,0.2443861321551685,0.001979496532538705,-0.001979496532538705,-0.0073
Lateral_plate_mesoderm,L_M25,L_M26,Splanchnic mesoderm,Vascular smooth muscle cells,Developmental progression,170.0,171.0,241.0,258.0,127703,0.1189645440880556,-0.0863272619247436,1.0488540840148928,0.467514467162087,0.384954605868105,0.6204471015873191,24161,-0.2270296180509595,-0.303087666829427,0.1787106259663899,0.1475518397417325,0.0925086015769202,0.3041522670915346,0.3459941621390151,-0.3459941621390151,-0.7081
Lateral_plate_mesoderm,L_M8,L_M28,First heart field,Ventricular cardiomyocytes,Developmental progression,179.0,173.0,93.0,261.0,28647,-0.2268351291418921,-0.3152758733431499,0.186220103263855,0.1904213355674241,0.0837415520217263,0.289381326318279,3735,-0.2350103538016132,-0.264311777750651,-0.0404627361297607,0.0896921017402945,0.046936399766775,0.2166481012304863,0.008175224659721092,-0.008175224659721092,-0.032
Lateral_plate_mesoderm,L_M26,L_M18,Vascular smooth muscle cells,Meninges,Developmental progression,171.0,162.0,258.0,141.0,24161,-0.2270296180509595,-0.303087666829427,0.1787106259663899,0.1475518397417325,0.0925086015769202,0.3041522670915346,6376,-0.2380943854735865,-0.3125917561848959,0.1785596942901611,0.1515056461731493,0.079325605366323,0.2816480167981358,0.011064767422626992,-0.011064767422626992,-0.0377
Lateral_plate_mesoderm,L_M11,L_M1,Gonad progenitor cells,Adrenocortical cells,Developmental progression,155.0,153.0,104.0,9.0,4598,-0.2619012076672876,-0.3613633600870768,0.1671970338821411,0.1668116572422792,0.0890663390156138,0.2984398415352982,3048,-0.2541952444688594,-0.3345814299583435,0.1533318471908578,0.155511811023622,0.0782054858055331,0.2796524375104446,0.007705963198428201,0.007705963198428201,0.0266
Lateral_plate_mesoderm,L_M26,L_M2,Vascular smooth muscle cells,Airway smooth muscle cells,Developmental progression,171.0,164.0,258.0,12.0,24161,-0.2270296180509595,-0.303087666829427,0.1787106259663899,0.1475518397417325,0.0925086015769202,0.3041522670915346,6938,-0.1141070284935769,-0.2270143667856852,0.4137048295338951,0.272845200345921,0.121772602851169,0.3489593140341278,0.1129225895573826,0.1129225895573826,0.345
Lateral_plate_mesoderm,L_M11,L_M23,Gonad progenitor cells,Sertoli cells,Developmental progression,155.0,168.0,104.0,223.0,4598,-0.2619012076672876,-0.3613633600870768,0.1671970338821411,0.1668116572422792,0.0890663390156138,0.2984398415352982,1719,-0.1834428215503045,-0.2964316813151041,0.2974366207122803,0.2641070389761489,0.1090782589218653,0.3302699788383215,0.07845838611698308,0.07845838611698308,0.2493
Lateral_plate_mesoderm,L_M11,L_M15,Gonad progenitor cells,Leydig cells,Developmental progression,155.0,159.0,104.0,130.0,4598,-0.2619012076672876,-0.3613633600870768,0.1671970338821411,0.1668116572422792,0.0890663390156138,0.2984398415352982,294,-0.0908153384910419,-0.2330758889516194,0.4713069229125974,0.3197278911564626,0.1485199543596736,0.3853828672368215,0.1710858691762457,0.1710858691762457,0.4964
Lateral_plate_mesoderm,L_M22,L_M5,Second heart field,Atrial cardiomyocytes,Developmental progression,,,,,3537,-0.0997022899245802,-0.253956249554952,0.4779954751332601,0.309301668080294,0.1798940196665209,0.424139151301222,1286,-0.269444517286532,-0.314418576558431,0.0010241826375325,0.1003110419906687,0.0452721326071382,0.2127724902498868,0.16974222736195183,-0.16974222736195183,-0.5059
