system,node_id,node_name,n_cells,median,mean_scanpy,q90,pct_scanpy,variance,std
Brain_spinal_cord,BS_M27,Midbrain-hindbrain boundary,66071.0,-0.1979978942871093,-0.0164505061721766,0.5672704060872396,0.4023096366030482,0.1737146323759948,0.416790873671671
Brain_spinal_cord,BS_M14,Diencephalon,78021.0,-0.0318214035034179,0.1054517548543998,0.777690200805664,0.489252893451763,0.2439180099696658,0.4938805624537838
Brain_spinal_cord,BS_M20,Hindbrain,197367.0,-0.0550983460744221,0.1030533454270931,0.7661683985392251,0.4858714982747876,0.2441674421650868,0.4941330207192055
Brain_spinal_cord,BS_M25,Midbrain,145124.0,-0.2531643931070964,-0.07517710412365,0.5136334733963012,0.280918387034536,0.1708166081344406,0.4132996590059574
Brain_spinal_cord,BS_M54,Telencephalon,430409.0,-0.2848587799072266,-0.1001094938961106,0.5164819984436037,0.2724199540437119,0.1868956151073665,0.4323142550360403
Brain_spinal_cord,BS_M3,Astrocytes,109750.0,0.1979304234186808,0.1973013618097942,0.811021277109782,0.5984510250569476,0.2342513997404879,0.4839952476424617
Brain_spinal_cord,BS_M42,Spinal dI2 interneurons,21843.0,-0.0693880462646484,0.0192526457188165,0.4094812593460082,0.1960353431305223,0.0473005585991585,0.2174869159263575
Brain_spinal_cord,BS_M6,Cerebellum-related cells,9252.0,0.110652515888214,0.2154859401915495,0.9987064266204831,0.543450064850843,0.3124652377532234,0.5589859012114915
Brain_spinal_cord,BS_M51,Spinal V3 interneurons,4440.0,-0.0305607811609903,0.2054792897547329,0.7279933862686158,0.4806306306306306,0.1221105366157734,0.3494431808116642
Brain_spinal_cord,BS_M40,Spinal cord/r7/r8,395636.0,0.0402177397410075,0.1366890906933909,0.7779166746139526,0.5118897168104015,0.2382131561914407,0.4880708516101332
Brain_spinal_cord,BS_M24,Intermediate neuronal progenitors,42068.0,-0.2718953069051106,-0.2394702671131658,-0.1389024607340494,0.0655842920985071,0.0300685569345399,0.173402874643242
Brain_spinal_cord,BS_M48,Spinal V1 interneurons,31325.0,-0.0539919026692708,0.1639040432265541,0.6891533406575521,0.3656185155626496,0.1372717602432524,0.3705020381094447
Brain_spinal_cord,BS_M23,Hypothalamus (Sim1+),14611.0,0.2343886280059814,0.2259043097272479,0.8403410402933756,0.6365751830812402,0.2387000089314739,0.4885693491526806
Brain_spinal_cord,BS_M22,Hypothalamus,53378.0,0.3788475879033406,0.3504828058461221,0.9213724575042728,0.7549739593090786,0.2318122571609972,0.4814688537807998
Brain_spinal_cord,BS_M49,Spinal V2a interneurons,11065.0,-0.0640818405151367,0.0953653457629104,0.5644913495381674,0.3111613194758246,0.0868611419168575,0.2947221435807931
Brain_spinal_cord,BS_M7,Choroid plexus,9441.0,-0.2324051666259765,-0.1264288450659944,0.29756294409434,0.2617307488613494,0.0776908782619834,0.2787308347886602
Brain_spinal_cord,BS_M21,Hypothalamic Sim1 neurons,19592.0,-0.0626638666788736,0.0757080723496786,0.5154287988344831,0.2853205389955083,0.074360013041001,0.2726903244359819
Brain_spinal_cord,BS_M31,NMPs and spinal cord progenitors,53734.0,0.1712047330538431,0.2214577924057263,0.9033720111846936,0.6236461086090743,0.2521915433814776,0.502186761455813
Brain_spinal_cord,BS_M47,Spinal V0 interneurons,9397.0,-0.0626823361714681,0.0743866723853459,0.5082305908203124,0.2919016707459828,0.0688308350870231,0.2623563132212052
Brain_spinal_cord,BS_M2,Anterior roof plate,16098.0,-0.295965830485026,-0.2059160094821103,0.2089224611918133,0.1783451360417443,0.069927041163656,0.264437215920256
